HahnEcho Time,Normalised - LP1P0/LP1P1,Normalised - LP1P0/LP0P0,
900.0,0.903836471654,0.76785217819,
910.0,0.907467532468,0.763693303628,
920.0,0.882687618532,0.767455008009,
930.0,0.896054317891,0.779731397115,
940.0,0.902625371757,0.783993230303,
950.0,0.941195067973,0.805465367965,
960.0,0.933346927332,0.81104786374,
970.0,0.963436442726,0.823035157621,
980.0,0.994878422363,0.833667575806,
990.0,1.01539337302,0.859793938664,
1000.0,0.989273122796,0.861210274271,
1010.0,1.01112111552,0.869883806134,
1020.0,1.03639419037,0.883095364726,
1030.0,1.05919553592,0.896912899669,
1040.0,1.04403412583,0.900672365156,
1050.0,1.06747088379,0.916014305583,
1060.0,1.08286108997,0.921165607387,
1070.0,1.07474561593,0.926554990434,
1080.0,1.08064353947,0.927825261159,
1090.0,1.09839246784,0.927252502781,
1100.0,1.06777156979,0.923025124228,
1110.0,1.09362014177,0.927965486487,
1120.0,1.04679331524,0.920123543592,
1130.0,1.07907175602,0.918278657045,
1140.0,1.08651754064,0.924145388006,
1150.0,1.06499623668,0.915339830137,
1160.0,1.06603324284,0.897853991175,
1170.0,1.04980400644,0.892008418644,
1180.0,1.03797468354,0.867821812346,
1190.0,1.01504013112,0.870085328816,
1200.0,0.990788049634,0.863987533471,
1210.0,0.9926789004,0.845788486628,
1220.0,0.987138108772,0.836118081482,
1230.0,0.962084902431,0.822893536029,
1240.0,0.95547996749,0.814649419977,
1250.0,0.947317148204,0.80792356298,
1260.0,0.931988854982,0.794885142017,
1270.0,0.944098635384,0.788763101048,
1280.0,0.896361907621,0.77482426733,
1290.0,0.891783225303,0.76808613344,
