HahnEcho Time,Normalised - LP1P0/LP1P1,Normalised - LP1P0/LP0P0,
1275.0,0.917390114674,0.776077944488,
1285.0,0.890984396572,0.758117782654,
1295.0,0.886110687605,0.766619767851,
1305.0,0.868088737201,0.773021983588,
1315.0,0.91261989655,0.770548453433,
1325.0,0.930009847366,0.776489691887,
1335.0,0.913673723537,0.785339641626,
1345.0,0.933690488224,0.804476572026,
1355.0,0.940865203762,0.809760203751,
1365.0,0.951298462444,0.817934553428,
1375.0,0.971924451251,0.833208302076,
1385.0,0.972273524255,0.83148066696,
1395.0,1.00706713781,0.8524651863,
1405.0,1.01781039641,0.865966670644,
1415.0,1.04255170811,0.87997253825,
1425.0,1.05366371355,0.89101763696,
1435.0,1.04991616766,0.887975042541,
1445.0,1.04871526567,0.897405284941,
1455.0,1.06867636868,0.907687176267,
1465.0,1.07603984137,0.90291750503,
1475.0,1.06124460297,0.90996157019,
1485.0,1.0786011,0.920794040732,
1495.0,1.08347736722,0.910139695495,
1505.0,1.06165286641,0.912656133113,
1515.0,1.08413142773,0.921650904992,
1525.0,1.08581127645,0.907851213214,
1535.0,1.08108108108,0.914745081447,
1545.0,1.05224498813,0.901191940214,
1555.0,1.05783537317,0.883642195296,
1565.0,1.05183946488,0.886362680352,
1575.0,1.02964704742,0.857439893413,
1585.0,1.02211216169,0.870589739219,
1595.0,1.00396352584,0.849407504937,
1605.0,1.00458403647,0.858979605022,
1615.0,0.961248241463,0.825589314352,
1625.0,0.966079534241,0.822312748042,
1635.0,0.93281751751,0.812796051907,
1645.0,0.950382226469,0.798903548407,
1655.0,0.956282475201,0.804806297084,
1665.0,0.900865240669,0.789820252714,
1675.0,0.925488776249,0.795530934894,
1685.0,0.887225471085,0.783978687244,
1695.0,0.909960647548,0.771964896148,
1705.0,0.926319992484,0.790028244627,
1715.0,0.901793604165,0.769022403259,
