HahnEcho Time,Normalised - LP1P0/LP1P1,Normalised - LP1P0/LP0P0,
300.0,0.879966443735,0.737899364924,
310.0,0.885312794263,0.747177731589,
320.0,0.869367136416,0.738426065163,
330.0,0.896163063854,0.758114699801,
340.0,0.889172004301,0.758600745897,
350.0,0.907169565924,0.775923718713,
360.0,0.927760697196,0.776977581601,
370.0,0.956307890322,0.809903842411,
380.0,0.964316797215,0.811314937567,
390.0,0.959189149632,0.816940912491,
400.0,0.97109443369,0.841062036335,
410.0,0.968778942966,0.839203913145,
420.0,0.973947149933,0.853248056183,
430.0,1.02688824809,0.87470912695,
440.0,1.04024668063,0.891232774087,
450.0,1.02929612582,0.880534875613,
460.0,1.05074135091,0.897804054054,
470.0,1.05365278448,0.917162385985,
480.0,1.07148787012,0.914285714286,
490.0,1.09679812664,0.919473653521,
500.0,1.07802850356,0.917294904703,
510.0,1.09714935698,0.924116220867,
520.0,1.10338209479,0.92225526254,
530.0,1.03777116121,0.922280184471,
540.0,1.08269817073,0.914423657212,
550.0,1.07954283608,0.908932174453,
560.0,1.07760182046,0.899013967184,
570.0,1.05436744897,0.892290515924,
580.0,1.04229329782,0.877130270124,
590.0,1.02006195247,0.875137548012,
600.0,0.987273198548,0.858459735401,
610.0,1.0019193858,0.847435352325,
620.0,0.997447701739,0.841503662561,
630.0,0.99607626017,0.822905894519,
640.0,0.939367469106,0.817854426699,
650.0,0.931611522885,0.799475409836,
660.0,0.905945668888,0.780922084521,
670.0,0.904290669189,0.773843375745,
680.0,0.91912222582,0.766371056512,
690.0,0.882624218982,0.749447356786,
