ModelName,$S_{x}$,$S_{y}$,$S_{z}$,"$S_{y,z}$","$S_{x,z}$","$S_{x,y,z}$","$S_{x,y,z}HF_{z}$","$S_{x,y,z}HF_{y}$","$S_{x,y,z}HF_{x}$","$S_{x,y,z}HF_{x,y}$","$S_{x,y,z}HF_{y,z}$","$S_{x,y,z}HF_{x,y,z}$","$S_{x,y,z}HF_{x,y,z}T_{yz}$","$S_{x,y,z}HF_{x,y,z}T_{xz}$","$S_{x,y,z}HF_{x,y,z}T_{xy}$","$S_{x,y,z}HF_{x,y,z}T_{xz,yz}$","$S_{x,y,z}HF_{x,y,z}T_{xy,xz}$","$S_{x,y,z}HF_{x,y,z}T_{xy,xz,yz}$","$S_{x,y,z}HF_{x,y,z}T_{xy,yz}$","$S_{x,y}$","$S_{x,y,z}HF_{x,z}$"
"$S_{x,y,z}HF_{x,y,z}$",,,,,,,,,,,7.53957951143944e-08,,,,,,,
"$S_{x,y,z}HF_{x,y,z}T_{xy}$",,,,,,,,,,,,,,0.09174536142675797,7.440375043200138e-22,,,
"$S_{x,y,z}HF_{x,y,z}T_{xz}$",,,,,,,,,,,,,10.899733615397205,,5.359420272318641e-07,,,
"$S_{x,y,z}HF_{x,y,z}T_{yz}$",,,,,1.668032599674375e+17,,,3.1007989252380498e+25,,,11961245.75521234,,1.344018270844981e+21,1865873.4512107426,,,5969146561.214113,9092542916074218.0
"$S_{x,y,z}HF_{x,y,z}T_{xy,yz}$",,,,,,,,,,,,,,,,,0.011864074665650872,
"$S_{x,y,z}HF_{x,y,z}T_{xz,yz}$",,,,,1972.698061958942,,,98720.50120865165,,,2.1235720607476906e-09,,,,1.675281365174927e-10,84.2880737168,,1209.9290874305689
"$S_{x,y,z}HF_{x,y,z}T_{xy,xz,yz}$",,,,,5.106152945679667,,,6.088848150018137e-07,,,6.534811167623149e-09,,,,1.0998023426781453e-16,,0.0008264947180694872,
$S_{x}$,,1e-160,1e-160,,,,,,,,,,,,,,,
$S_{y}$,1e+160,,2.3520548953839746e-69,,,,,,,,,,,,,,,
$S_{z}$,1e+160,4.251601448429414e+68,,8.384402920217788e-23,,,,,,,,,,,,,,
"$S_{y,z}$",,,1.1926907729930812e+22,,19263.053060604892,,,2.5658198034344254e-17,,,,4.2086920640815213e-32,,,1.9681582846387312e-30,,,1.82115241638848e-42
"$S_{x,z}$",,,,5.1912850826596765e-05,,,,,,,,,,,,,,
"$S_{x,y,z}$",,,,,,,,2.150479562824906e-30,,,,,,,,,,
"$S_{x,y,z}HF_{x}$",,,,,,,,4.326325901393353e-29,2.6780876260011025e-20,,,,,,,,,
"$S_{x,y,z}HF_{z}$",,,,3.8973898270699704e+16,,4.6501255686726136e+29,2.311430120597101e+28,,2145.1169609180615,,,7.228865596996015e-21,,,2.9801251477494118e-12,,,6.052867548055249e-17
"$S_{x,y,z}HF_{y}$",,,,,,,3.734007768420899e+19,0.0004661750469643495,,,,,,,,,,
"$S_{x,y,z}HF_{x,z}$",,,,,,,,,,,517916.30746480025,1.0368289559586438e-17,,,,,,
"$S_{x,y,z}HF_{y,z}$",,,,,,,,,,1.9308138894003917e-06,,,,,,,,
"$S_{x,y,z}HF_{x,y,z}$",,,,2.3760350835224e+31,,,,1.3833429140189772e+20,,9.644792366696666e+16,,,,,10.246645611869504,,,1.4782559980119023e+21
"$S_{x,y,z}HF_{x,y,z}T_{xz}$",,,,,,,,,,,,,,408.0146854457365,0.0014214707484923178,,,
"$S_{x,y,z}HF_{x,y,z}T_{xy}$",,,,,,,,,,,,,0.002450892175382236,,0.0003309664339570582,,,
"$S_{x,y,z}HF_{x,y,z}T_{yz}$",,,,5.080892160985704e+29,,,,335556377810.24036,,,,0.09759291361083286,703.4967135698356,3021.4544358590356,,,45991999.4920171,0.028377508899635747
"$S_{x,y,z}HF_{x,y,z}T_{xz,yz}$",,,,,,,,,,,,,,,,,0.0002159330969548871,
"$S_{x,y,z}HF_{x,y,z}T_{xy,yz}$",,,,,,,,,,,,,,,2.1742912050900757e-08,4631.064038362404,,
"$S_{x,y,z}HF_{x,y,z}T_{xy,xz,yz}$",,,,5.4910285981614655e+41,,,,1.6521095035712356e+16,,,,6.764728175261213e-22,,,35.23917492323775,,,
$S_{x}$,,1e-160,1e-160,,,,,,,,,,,,,,,
$S_{y}$,1e+160,,129.6037321227223,3.8952582836498604e-35,,,,,,,,,,,,,,
$S_{z}$,1e+160,0.007715827188163809,,,,,,,,,,,,,,,,
"$S_{y,z}$",,2.5672238582931634e+34,,,7.839953508918757e+23,,1.3945604937703805e-33,,,,,1.0830501288175105e-42,,,,5.786105719143495e-43,,2.843492331808064e-28
"$S_{x,y}$",,,,1.2755177678826753e-24,,,,,,,,,,,,,,
"$S_{x,y,z}$",,,,,,,2.6671268771135317e-18,,,,,,,,,,,
"$S_{x,y,z}HF_{z}$",,,,7.170717975068736e+32,,3.749352940727885e+17,,119258310.01672302,5.265425634413993e+21,,,0.8981229181399952,,,,0.00022736945968021105,,31822473.699296154
"$S_{x,y,z}HF_{x}$",,,,,,,8.385159909274035e-09,,1.040745626259823e+20,,,,,,,,,
"$S_{x,y,z}HF_{y}$",,,,,,,1.8991816985585315e-22,9.608495820383579e-21,,,,,,,,,,
"$S_{x,y,z}HF_{x,z}$",,,,,,,,,,,8310413559858.248,3.206912718158057e-08,,,,,,
"$S_{x,y,z}HF_{y,z}$",,,,,,,,,,1.203309549876429e-13,,,,,,,,
"$S_{x,y,z}HF_{x,y,z}$",,,,9.233182965333417e+41,,,1.1134333394709395,,,31182638.50268948,,,,,,1.195793881230144e-19,,4.366780309016294e-05
"$S_{x,y,z}HF_{x,y,z}T_{xy}$",,,,,,,,,,,,,,3.9164816815248115e-20,0.7209060893242302,,,
"$S_{x,y,z}HF_{x,y,z}T_{xz}$",,,,,,,,,,,,,2.5533120829271134e+19,,2043.792176958098,4.868809891425515e-07,,
"$S_{x,y,z}HF_{x,y,z}T_{yz}$",,,,,,,,,,,,,1.3871432282357186,0.0004892865386579382,,,,
"$S_{x,y,z}HF_{x,y,z}T_{xz,yz}$",,,,1.728278134793617e+42,,,4398.1280573322065,,,,,8.362645232565284e+18,,2053890.010700777,,,1.3149935047570424e+20,13915.15304594009
"$S_{x,y,z}HF_{x,y,z}T_{xy,xz}$",,,,,,,,,,,,,,,,7.604600299411818e-21,,
"$S_{x,y,z}HF_{x,y,z}T_{xy,xz,yz}$",,,,3.516802168986823e+27,,,3.1424332672859366e-08,,,,,22900.167382711094,,,,7.186410359257686e-05,,
$S_{x}$,,1e-160,1e-160,,,,,,,,,,,,,,,
$S_{y}$,1e+160,,4.258218180200408e-118,,,,,,,,,,,,,,,
$S_{z}$,1e+160,2.3484000999519857e+117,,,12146.989165982592,,2.851274478959852e-88,,,,,2.7297903530782997e-76,,,,,4.2383042589389784e-45,
"$S_{y,z}$",,,,,1.600448345354016e-32,,,,,,,,,,,,,
"$S_{x,z}$",,,8.232492729971972e-05,6.248249141579149e+31,,1.3425773782267693e+70,1.115954062446762e-13,,,,,3.647125039760775e-18,,,,,3.8680963559079305e-23,
"$S_{x,y,z}$",,,,,7.448360267478706e-71,,,,,,,,,,,,,
"$S_{x,y,z}HF_{z}$",,,3.5072035588969364e+87,,8960942333123.2,,,3516.3138766531533,8.978585606549412e+17,,1335004.2188723814,4.5872248232928654e-14,,,,,7.812719320604037e-06,
"$S_{x,y,z}HF_{y}$",,,,,,,0.00028438871928913395,,2.1403456396732293e+19,,,,,,,,,
"$S_{x,y,z}HF_{x}$",,,,,,,1.1137611688755876e-18,4.672142580451034e-20,,,,,,,,,,
"$S_{x,y,z}HF_{y,z}$",,,,,,,,,,,6.188664834689609e-11,,,,,,,
"$S_{x,y,z}HF_{x,z}$",,,,,,,7.490613032254351e-07,,,16158574211.268541,,,,,,,,
"$S_{x,y,z}HF_{x,y,z}$",,,3.663284980373424e+75,,2.7418857020202214e+17,,21799672754695.42,,,,,,33326215257.566227,,,,226467.0477387958,
"$S_{x,y,z}HF_{x,y,z}T_{xz}$",,,,,,,,,,,,3.0006407636491657e-11,,361.25514482280926,6259459.059542215,,,
"$S_{x,y,z}HF_{x,y,z}T_{xy}$",,,,,,,,,,,,,0.002768126667069299,,1.2482838606081323,,,
"$S_{x,y,z}HF_{x,y,z}T_{yz}$",,,,,,,,,,,,,1.5975821400661655e-07,0.8010998391926859,,,,
"$S_{x,y,z}HF_{x,y,z}T_{xy,xz}$",,,,,,,,,,,,,,,,,2.4184051590130965e-05,
"$S_{x,y,z}HF_{x,y,z}T_{xz,yz}$",,,2.359434195624127e+44,,2.585251007185102e+22,,127996.40675209685,,,,,4.415653447089517e-06,,,,41349.56445462101,,35460696.00677622
"$S_{x,y,z}HF_{x,y,z}T_{xy,xz,yz}$",,,,,,,,,,,,,,,,,2.820023610954813e-08,
$S_{x}$,,1e-160,1e-160,,,,,,,,,,,,,,,
$S_{y}$,1e+160,,3.50799003133959e-101,,,,,,,,,,,,,,,
$S_{z}$,1e+160,2.8506352386016665e+100,,,1.515194065838174e-71,,,,,8.245866247639555e-108,,7.832050634218769e-53,,,,,6.617310941963059e-79,6.84189660859637e-13
"$S_{y,z}$",,,,,1.6033710948569163e-51,,,,,,,,,,,,,
"$S_{x,z}$",,,6.599814654414058e+70,6.236859347207075e+50,,1.210114834890718e+43,,,,3.7147150727433634e-23,,8.516987556440463e-40,,,,,5.990592821755057e-16,9.135902160045515e-16
"$S_{x,y,z}$",,,,,8.263678546592706e-44,,,,,,,,,,,,,
"$S_{x,y,z}HF_{z}$",,,,,,,,5.989562295215509e-05,1242019748354.9304,,,,,,,,,
"$S_{x,y,z}HF_{y}$",,,,,,,16695.710816778796,,5.615221369944057e+22,1.079878457665073e-06,,,,,,,,
"$S_{x,y,z}HF_{x}$",,,,,,,8.051401769774688e-13,1.7808736897757653e-23,,,,,,,,,,
"$S_{x,y,z}HF_{x,y}$",,,1.2127288631273372e+107,,2.6919965069124064e+22,,,926030.1406162067,,,326695458.1646628,2.2441603937639107e-17,,,,,2925654.6761199418,22395536907.086838
"$S_{x,y,z}HF_{y,z}$",,,,,,,,,,3.0609547057001774e-09,,,,,,,,
"$S_{x,y,z}HF_{x,y,z}$",,,1.276804819967495e+52,,1.174124058974126e+39,,,,,4.456009484789088e+16,,,,,2333527045.8575172,,5.02029759842125e+24,3.1813970844254594e+36
"$S_{x,y,z}HF_{x,y,z}T_{yz}$",,,,,,,,,,,,,,2.129705697279688e-05,6.226142585502839e-10,,,
"$S_{x,y,z}HF_{x,y,z}T_{xz}$",,,,,,,,,,,,,46954.84457206075,,5.639276790466258e-07,,,
"$S_{x,y,z}HF_{x,y,z}T_{xy}$",,,,,,,,,,,,4.285358516736296e-10,1606130900.902324,1773277.030293311,,,,
"$S_{x,y,z}HF_{x,y,z}T_{xy,yz}$",,,,,,,,,,,,,,,,,4.7873145401397915e-06,
"$S_{x,y,z}HF_{x,y,z}T_{xy,xz}$",,,1.5111878658422916e+78,,1669283875159172.0,,,,,3.4180383903893223e-07,,1.991913786773265e-25,,,,208885.376470542,,566967961.4090511
"$S_{x,y,z}HF_{x,y,z}T_{xy,xz,yz}$",,,1461583033487.4824,,1094582650384927.0,,,,,4.465175379133511e-11,,3.1432731390102275e-37,,,,,1.7637680928473643e-09,
$S_{x}$,,1e-160,1e-160,,,,,,,,,,,,,,,
$S_{y}$,1e+160,,1.473889942705665e+19,2.1339242366047525e-36,,,,,,,,,,,,,,
$S_{z}$,1e+160,6.784767105230865e-20,,,,,,,,,,,,,,,,
"$S_{y,z}$",,4.68620198808502e+35,,,4.304810451585388e+39,,1.5247826900111792e-29,,,2.7014452487169284e-46,,,2.0051735847214782e-29,,,,,2.1840838956933538e-36
"$S_{x,y}$",,,,2.322982652190219e-40,,,,,,,,,,,,,,
"$S_{x,y,z}$",,,,,,,4.619246815162868e-13,,,,,,,,,,,
"$S_{x,y,z}HF_{z}$",,,,6.558311597783605e+28,,2164855094379.1501,,221414795010.91702,3263.597177366497,8.353579831938098e-15,,,1.2765940995687816e-24,,,,,0.0008478547885389207
"$S_{x,y,z}HF_{y}$",,,,,,,4.5164100255843075e-12,,13.533716349138903,,,,,,,,,
"$S_{x,y,z}HF_{x}$",,,,,,,0.0003064103642861135,0.07388953441924517,,,,,,,,,,
"$S_{x,y,z}HF_{y,z}$",,,,3.70172225579977e+45,,,119709157046266.22,,,,97797.97854815626,45202.08800829087,2.2779981324434267e-07,,,,,9222828960.942377
"$S_{x,y,z}HF_{x,z}$",,,,,,,,,,1.0225160221564238e-05,,,,,,,,
"$S_{x,y,z}HF_{x,y,z}$",,,,,,,,,,2.212287184203929e-05,,,5.8567813273870744e-15,,,,,
"$S_{x,y,z}HF_{x,y,z}T_{xz}$",,,,4.987099409345658e+28,,,7.833343427936791e+23,,,4389819.226617977,,170742246312640.94,,270764.0596285563,1832493.770872913,,,2.8132073239993295e+19
"$S_{x,y,z}HF_{x,y,z}T_{yz}$",,,,,,,,,,,,,3.6932523517775414e-06,,59016.22197008304,,,
"$S_{x,y,z}HF_{x,y,z}T_{xy}$",,,,,,,,,,,,,5.457044470735894e-07,1.6944493676788186e-05,,,,
"$S_{x,y,z}HF_{x,y,z}T_{xy,xz}$",,,,,,,,,,,,,,,,,84.33798603430508,4.22847142412505e-06
"$S_{x,y,z}HF_{x,y,z}T_{xz,yz}$",,,,,,,,,,,,,,,,0.011857053351893451,,
"$S_{x,y,z}HF_{x,y,z}T_{xy,xz,yz}$",,,,4.578578698244293e+35,,,1179.4472514842619,,,1.0842660145112583e-10,,,3.5546615831298697e-20,,,236492.07945325508,,
$S_{x}$,,1e-160,1e-160,,,,,,,,,,,,,,,
$S_{y}$,1e+160,,34.59505114182562,1.4654824705492624e-105,,,,,,,,,,,,,,
$S_{z}$,1e+160,0.028905868527275974,,,,,,,,,,,,,,,,
"$S_{y,z}$",,6.823691310515643e+104,,,4.886356221835165e+57,,9.797955818114312e-14,,,,,1.2541079091142452e-59,1.9991242831036951e-38,,,,,3.656902341105954e-16
"$S_{x,y}$",,,,2.0465147332718015e-58,,,,,,,,,,,,,,
"$S_{x,y,z}$",,,,,,,6.786002005240908e-14,,,,,,,,,,,
"$S_{x,y,z}HF_{y}$",,,,10206210545991.799,,14736217278269.127,,1217.8174495451708,36.89702294058175,,,2.221543186610132e-17,7.494314622443312e-22,,,,,5.0140771128852976e-17
"$S_{x,y,z}HF_{x}$",,,,,,,0.0008211411327481627,,1.553972103601235,,,,,,,,,
"$S_{x,y,z}HF_{z}$",,,,,,,0.027102457605058833,0.6435121954136508,,,,,,,,,,
"$S_{x,y,z}HF_{x,y}$",,,,,,,,,,,2065729.6352584993,2.045095054248071e-23,,,,,,
"$S_{x,y,z}HF_{y,z}$",,,,,,,,,,4.840904554650798e-07,,,,,,,,
"$S_{x,y,z}HF_{x,y,z}$",,,,7.973795498238128e+58,,,4.501375467410593e+16,,,4.889748268291003e+22,,,7339.441173086146,,,,,696511136427.7815
"$S_{x,y,z}HF_{x,y,z}T_{xz}$",,,,5.00219025126078e+37,,,1.3343448338895303e+21,,,,,0.0001362501553479326,,749242122967047.0,1.794253147936681e+21,,11192563367.210848,514033938641.05865
"$S_{x,y,z}HF_{x,y,z}T_{xy}$",,,,,,,,,,,,,1.3346820331456214e-15,,2308997136306.2104,,,
"$S_{x,y,z}HF_{x,y,z}T_{yz}$",,,,,,,,,,,,,5.57334956413458e-22,4.330884539769233e-13,,,,
"$S_{x,y,z}HF_{x,y,z}T_{xz,yz}$",,,,,,,,,,,,,,,,,6.833445711643135e-09,
"$S_{x,y,z}HF_{x,y,z}T_{xy,xz}$",,,,,,,,,,,,,8.934503805710388e-11,,,146339056.7801182,,
"$S_{x,y,z}HF_{x,y,z}T_{xy,xz,yz}$",,,,2734554841017632.5,,,1.9943849635462836e+16,,,,,1.4357272234421568e-12,1.9453968402235854e-12,,,,,
$S_{x}$,,1e-160,1e-160,,,,,,,,,,,,,,,
$S_{y}$,1e+160,,1.1198880896932407e-65,,,,,,,,,,,,,,,
$S_{z}$,1e+160,8.929463659836936e+64,,,1.601433290381984e-22,,,,,,,,,,,,,
"$S_{y,z}$",,,,,2.7755687765268322e-53,,,,,,,,,,,,,
"$S_{x,z}$",,,6.244406220389447e+21,3.6028651440997097e+52,,,3.64020840345031e-05,,,,6.951570842203557e-06,5.190599097910362e-11,,,1.6339634580771068e-23,,,3.7064165453289446e-15
"$S_{x,y,z}$",,,,,,,6.838804876575351e-58,,,,,,,,,,,
"$S_{x,y,z}HF_{z}$",,,,,27470.954658864226,1.4622437955866452e+57,,151781447919.86334,1.0681284032999981e+19,,6861.693901275667,4.7907011812944104e-15,,,2.401043630040204e-23,,,7.835628716800465e-14
"$S_{x,y,z}HF_{y}$",,,,,,,6.588420480268274e-12,,0.0002163113053361498,,,,,,,,,
"$S_{x,y,z}HF_{x}$",,,,,,,9.362170286928853e-20,4622.9668784347205,,,,,,,,,,
"$S_{x,y,z}HF_{x,z}$",,,,,,,,,,,0.2721557397835547,,,,,,,
"$S_{x,y,z}HF_{y,z}$",,,,,143852.37850543333,,0.00014573660882979473,,,3.6743667460230656,,4.326501072561212e-30,,,1.7656986154764336e-17,,,3.609276081713171e-12
"$S_{x,y,z}HF_{x,y,z}$",,,,,19265598847.78197,,208737711277956.97,,,,2.3113365355252706e+29,,,,26581.373297389262,,,8208690.514699864
"$S_{x,y,z}HF_{x,y,z}T_{yz}$",,,,,,,,,,,,,,1.5104791353307383e-29,0.01980676902816846,,,
"$S_{x,y,z}HF_{x,y,z}T_{xz}$",,,,,,,,,,,,,6.620415844281341e+28,,1.1096641399615447e-07,,,
"$S_{x,y,z}HF_{x,y,z}T_{xy}$",,,,,6.120087906842345e+22,,4.164855596494328e+22,,,,5.663480682574884e+16,3.7620328671965826e-05,50.48779023867228,9011735.749473304,,,510.9564723921206,0.0004682633041364849
"$S_{x,y,z}HF_{x,y,z}T_{xy,xz}$",,,,,,,,,,,,,,,,,2.712739979502938e-07,
"$S_{x,y,z}HF_{x,y,z}T_{xy,yz}$",,,,,,,,,,,,,,,0.001957113871790972,3686309.810582113,,7.382411522194686e-09
"$S_{x,y,z}HF_{x,y,z}T_{xy,xz,yz}$",,,,,269802378596723.53,,12762217763788.22,,,,277063870249.9428,1.2182211014159097e-07,,,2135.5506424832506,,135457092.44107732,
$S_{x}$,,1e-160,1e-160,,,,,,,,,,,,,,,
$S_{y}$,1e+160,,1.2512102807239709e-51,,,,,,,,,,,,,,,
$S_{z}$,1e+160,7.99226169578293e+50,,,1.9547978992724253e-26,,,,,,,,,,,,,
"$S_{x,z}$",,,,,6.748925546238816e-06,,,,,,,,,,,,,
"$S_{y,z}$",,,5.1156183479233295e+25,148171.73387803946,,,,1.10060219617435e-17,,1.7588385020320855e-08,,1.5936275741293758e-29,,,1.610325047012019e-35,,8.96910762052956e-29,
"$S_{x,y,z}$",,,,,,,,4.477866571750031e-77,,,,,,,,,,
"$S_{x,y,z}HF_{x}$",,,,,,,,9.352266510065863e-27,72.54874157068004,,,,,,,,,
"$S_{x,y,z}HF_{z}$",,,,,9.085934986100888e+16,2.2332063360458324e+76,1.0692595200571947e+26,,73.55179029113066,0.07415593341353488,,1.408368177860133,,,9.343406236104142e-10,,5.871049870239944e-18,
"$S_{x,y,z}HF_{y}$",,,,,,,0.01378383660901627,0.013595862127105646,,,,,,,,,,
"$S_{x,y,z}HF_{y,z}$",,,,,56855703.28626781,,,13.485097604037183,,,28.974276611749307,0.007719935735237239,,,1.0978337213913872e-07,,1.1159445469091206e-17,
"$S_{x,y,z}HF_{x,z}$",,,,,,,,,,0.034513372444111054,,,,,,,,
"$S_{x,y,z}HF_{x,y,z}$",,,,,6.27499182515285e+28,,,0.7100416039784389,,129.5347570622321,,,,,2.0423832645075763,,1.7746334213672953e-11,
"$S_{x,y,z}HF_{x,y,z}T_{xy}$",,,,,,,,,,,,,,0.0002583438287377449,1.0659095286183747e-14,,,
"$S_{x,y,z}HF_{x,y,z}T_{xz}$",,,,,,,,,,,,,3870.810481078454,,0.19954104576751355,,,
"$S_{x,y,z}HF_{x,y,z}T_{yz}$",,,,,6.209926386325011e+34,,,1070273489.914063,,9108847.546899967,,0.4896240668330694,93816592604833.33,5.011500246245607,,,1.2118336099468136e-09,
"$S_{x,y,z}HF_{x,y,z}T_{xy,yz}$",,,,,,,,,,,,,,,,,7.419338024599232e-26,
"$S_{x,y,z}HF_{x,y,z}T_{xz,yz}$",,,,,1.1149381212809635e+28,,,1.7032728764048653e+17,,8.961018742102758e+16,,56349665680.78796,,,825195795.6867439,1.3478291414738672e+25,,5.386447002862526e+20
"$S_{x,y,z}HF_{x,y,z}T_{xy,xz,yz}$",,,,,,,,,,,,,,,,,1.8565113505592254e-21,
$S_{x}$,,1e-160,1e-160,,,,,,,,,,,,,,,
$S_{y}$,1e+160,,1029.2634633716575,3.215860934523606e-98,,,,,,,,,,,,,,
$S_{z}$,1e+160,0.0009715685396275542,,,,,,,,,,,,,,,,
"$S_{y,z}$",,3.1095872003188438e+97,,,3.094955809682672e+43,,,,6.245192413745871e-10,,8.194412585927513e-16,,,,,2.3208831524732604e-26,,2.982913645058033e-22
"$S_{x,y}$",,,,3.231063903631408e-44,,,,,,,,,,,,,,
"$S_{x,y,z}$",,,,,,,,,1.7072234592169412e-23,,,,,,,,,
"$S_{x,y,z}HF_{x}$",,,,,,,,4.6197317055520576e-07,3.625376043567666e-11,,,,,,,,,
"$S_{x,y,z}HF_{z}$",,,,,,,2164627.8696188917,,1.6057350817834874e-13,,,,,,,,,
"$S_{x,y,z}HF_{y}$",,,,1601231689.513629,,5.857464027929149e+22,27583345506.3028,6227677350670.458,,,0.038885434664733945,,,,,9.710531917636138e-12,,0.002236763407319548
"$S_{x,y,z}HF_{y,z}$",,,,,,,,,,,0.09409837285885217,,,,,,,
"$S_{x,y,z}HF_{x,y}$",,,,1220343727526396.8,,,,,25.71656993478131,10.627176322166621,,31611964588047.695,,,,3.844054325340244e-13,,0.06018661859471353
"$S_{x,y,z}HF_{x,y,z}$",,,,,,,,,,,3.1633592313275406e-14,,,,,,,
"$S_{x,y,z}HF_{x,y,z}T_{yz}$",,,,,,,,,,,,,,1.948037936226466e-09,8.641330905945085e-08,,,
"$S_{x,y,z}HF_{x,y,z}T_{xz}$",,,,,,,,,,,,,513337025.6315926,,13490237154.555145,2.463123303647543e-06,,
"$S_{x,y,z}HF_{x,y,z}T_{xy}$",,,,,,,,,,,,,11572291.477832627,7.412768126632509e-11,,,,
"$S_{x,y,z}HF_{x,y,z}T_{xy,xz}$",,,,4.308704636570545e+25,,,,,102980970402.23032,,2601420051241.051,,,405988.60743964347,,,78918593058494.39,778779.1470237693
"$S_{x,y,z}HF_{x,y,z}T_{xz,yz}$",,,,,,,,,,,,,,,,1.2671285197124597e-14,,
"$S_{x,y,z}HF_{x,y,z}T_{xy,xz,yz}$",,,,3.3524269187502577e+21,,,,,447.0745527790809,,16.6149889019988,,,,,1.2840610894907265e-06,,
$S_{x}$,,1e-160,1e-160,,,,,,,,,,,,,,,
$S_{y}$,1e+160,,2.47548261915486e-38,,,,,,,,,,,,,,,
$S_{z}$,1e+160,4.0396163247609638e+37,,1.3745718653814607e-22,,,,,7.397575250797546e-39,,,5.755185358721216e-59,,5.145096693710914e-61,,,,5.360914754766943e-62
"$S_{y,z}$",,,7.274992491734782e+21,,2.14703936848146,713911660.3250281,,,3.372357309213427e-10,,,5.659387136043246e-13,,1.0985073969867755e-37,,,,1.1058622927922596e-19
"$S_{x,z}$",,,,0.46575764500642186,,,,,,,,,,,,,,
"$S_{x,y,z}$",,,,1.4007335298946122e-09,,,,,,,,,,,,,,
"$S_{x,y,z}HF_{y}$",,,,,,,,516.6308617656615,4.259232485244833e-09,,,,,,,,,
"$S_{x,y,z}HF_{x}$",,,,,,,0.0019356180089248904,,4.551388532833891e-14,,,,,,,,,
"$S_{x,y,z}HF_{z}$",,,1.351794292179979e+38,2965284838.792012,,,234784084.56553575,21971316946157.457,,0.0008973828735424012,,3.724748309907671e-15,,1.9745612198947376e-26,,,,3.2485315061028283e-19
"$S_{x,y,z}HF_{x,z}$",,,,,,,,,1114.351554373352,,11.248325652626285,2.5815793294590255e-08,,,,,,
"$S_{x,y,z}HF_{y,z}$",,,,,,,,,,0.08890212026947475,,,,,,,,
"$S_{x,y,z}HF_{x,y,z}$",,,1.7375634973852463e+58,1766975780171.0469,,,,,268474516074023.8,38735977.956933506,,,,6.04933685365626e-14,,,,87931.68328588783
"$S_{x,y,z}HF_{x,y,z}T_{xz}$",,,,,,,,,,,,,,0.008608794303919025,4.360481127307495e-09,,,
"$S_{x,y,z}HF_{x,y,z}T_{yz}$",,,1.943598069249788e+60,9.103261414015209e+36,,,,,5.064416286132213e+25,,,16530737569946.914,116.16028501746928,,16.001576310694936,7.781399339319517e+16,,1826159531656488.8
"$S_{x,y,z}HF_{x,y,z}T_{xy}$",,,,,,,,,,,,,229332491.25595433,0.062493843142917886,,,,
"$S_{x,y,z}HF_{x,y,z}T_{xy,yz}$",,,,,,,,,,,,,,1.2851158980454664e-17,,,63424173.14040868,
"$S_{x,y,z}HF_{x,y,z}T_{xz,yz}$",,,,,,,,,,,,,,,,1.57668590773142e-08,,
"$S_{x,y,z}HF_{x,y,z}T_{xy,xz,yz}$",,,1.8653532946234536e+61,9.0427172218255e+18,,,,,3.078313995481829e+18,,,1.137246510735784e-05,,5.475972841720522e-16,,,,
$S_{x}$,,1e-160,1e-160,,,,,,,,,,,,,,,
$S_{y}$,1e+160,,5.553333344146066e-86,,,,,,,,,,,,,,,
$S_{z}$,1e+160,1.8007202846091165e+85,,,4452473181.458972,,,,3.5732010762088005e-19,,8.682374408135699e-52,5.425997380716437e-21,,,,,,3.278286709440025e-89
"$S_{y,z}$",,,,,2.8811176578915996e-33,,,,,,,,,,,,,
"$S_{x,z}$",,,2.2459427811136715e-10,3.470875260025998e+32,,,,,,,,,,,,,,
"$S_{x,y,z}$",,,,,,,,,7.536999071285758e-22,,,,,,,,,
"$S_{x,y,z}HF_{x}$",,,,,,,,1703016.0367445513,1.283219663648201e-19,,,,,,,,,
"$S_{x,y,z}HF_{z}$",,,,,,,5.871935310201649e-07,,3.013138930775786e-22,,,,,,,,,
"$S_{x,y,z}HF_{y}$",,,2.798611045592232e+18,,,1.3267880101110418e+21,7.792898038649082e+18,3.3187981801507316e+21,,,0.3905139604692165,4.984804426254245e-07,,,,,,0.08013190359312529
"$S_{x,y,z}HF_{y,z}$",,,,,,,,,,,0.0004189539246890234,,,,,,,
"$S_{x,y,z}HF_{x,y}$",,,1.1517586699128799e+51,,,,,,2.5607279155871003,2386.8973198956646,,0.0005662272281129891,,,,,,0.004554971219860041
"$S_{x,y,z}HF_{x,y,z}$",,,1.842979142514739e+20,,,,,,2006096.75824621,,1766.0754381816,,,1252189648980489.8,,,,8403821.61972182
"$S_{x,y,z}HF_{x,y,z}T_{yz}$",,,,,,,,,,,,,,0.012765545035582476,60.68372573122988,,,
"$S_{x,y,z}HF_{x,y,z}T_{xz}$",,,,,,,,,,,,7.986010751759384e-16,78.33586401619485,,2322.3785800155392,,,
"$S_{x,y,z}HF_{x,y,z}T_{xy}$",,,,,,,,,,,,,0.016478882730915887,0.0004305930172647859,,,,
"$S_{x,y,z}HF_{x,y,z}T_{xz,yz}$",,,,,,,,,,,,,,,,,8.176782842415253e-10,
"$S_{x,y,z}HF_{x,y,z}T_{xy,xz}$",,,,,,,,,,,,,,,,1222974878.1057522,,4.824972907477868e-06
"$S_{x,y,z}HF_{x,y,z}T_{xy,xz,yz}$",,,3.050373834358171e+88,,,,,,12.479423989196139,,219.54035530233858,1.1899348240010615e-07,,,,,207255.04975378705,
