HahnEcho Time,Normalised - LP1P0/LP1P1,Normalised - LP1P0/LP0P0,
25.0,0.868921553132,0.827504891877,
35.0,0.88785046729,0.840116571199,
45.0,0.874257266742,0.826392754137,
55.0,0.910438109608,0.851691283964,
65.0,0.930940262523,0.864692709629,
75.0,0.922747020163,0.874017409654,
85.0,0.960778965743,0.899356617647,
95.0,0.945645629208,0.900823860674,
105.0,0.987087264151,0.939766475806,
115.0,0.985177985664,0.938161624342,
125.0,0.989451077001,0.947553082088,
135.0,0.991591746976,0.958367193849,
145.0,1.00647226669,0.964133333333,
155.0,1.01972740316,0.977311790993,
165.0,0.997056381614,0.978446041034,
175.0,1.01336669049,0.984719038689,
185.0,1.0201633302,0.99275617132,
195.0,1.01739320282,1.00286944046,
205.0,1.05119039108,1.00540207877,
215.0,1.02577527185,0.994403956273,
225.0,1.02441620651,0.984338042575,
235.0,0.996684789816,0.969743887491,
245.0,1.0200260078,0.993917891536,
255.0,1.01691195456,0.986042436002,
265.0,0.997384203139,0.943622864731,
275.0,0.98279252704,0.955544933078,
285.0,0.968858776728,0.927411197715,
295.0,0.960039589261,0.929563967417,
305.0,0.92807007019,0.909518490211,
315.0,0.922145224465,0.884055459272,
325.0,0.918881869114,0.870967741935,
335.0,0.915239527887,0.860944813323,
345.0,0.892152985707,0.847028534649,
355.0,0.879245063203,0.84835881295,
365.0,0.872438900491,0.817182130584,
375.0,0.873962429008,0.818786452471,
385.0,0.857119618263,0.813828965659,
395.0,0.845742690684,0.799060700939,
405.0,0.855035415668,0.812541120502,
415.0,0.844822092406,0.796794390183,
425.0,0.852249973654,0.797888609343,
435.0,0.856976989656,0.816636491652,
445.0,0.850294674805,0.800663957982,
455.0,0.864043850213,0.798626893939,
465.0,0.863784665579,0.817997489621,
475.0,0.869168928261,0.808979124964,
485.0,0.883278187834,0.83773475595,
495.0,0.903403086028,0.84001572327,
505.0,0.893310622484,0.82245877489,
515.0,0.907577993791,0.849918978172,
