,ChampLatex,ExpVal,RunIdx,time
788,"$\hat{S}_{x,y,z}\hat{A}_{z}$",0.8004321675086161,0.0,1.51
789,"$\hat{S}_{x,y,z}\hat{A}_{z}$",0.7916383510419512,0.0,1.52
790,"$\hat{S}_{x,y,z}\hat{A}_{z}$",0.7431999006777278,0.0,1.53
791,"$\hat{S}_{x,y,z}\hat{A}_{z}$",0.676278133216557,0.0,1.54
792,"$\hat{S}_{x,y,z}\hat{A}_{z}$",0.6175225337156021,0.0,1.55
793,"$\hat{S}_{x,y,z}\hat{A}_{z}$",0.5899048033409064,0.0,1.56
794,"$\hat{S}_{x,y,z}\hat{A}_{z}$",0.6047938355200242,0.0,1.57
795,"$\hat{S}_{x,y,z}\hat{A}_{z}$",0.6579205722194843,0.0,1.58
796,"$\hat{S}_{x,y,z}\hat{A}_{z}$",0.7305907025846125,0.0,1.59
797,"$\hat{S}_{x,y,z}\hat{A}_{z}$",0.7957607309946052,0.0,1.6
798,"$\hat{S}_{x,y,z}\hat{A}_{z}$",0.8269758335721846,0.0,1.61
799,"$\hat{S}_{x,y,z}\hat{A}_{z}$",0.8072117420255626,0.0,1.62
800,"$\hat{S}_{x,y,z}\hat{A}_{z}$",0.7346849504725217,0.0,1.63
801,"$\hat{S}_{x,y,z}\hat{A}_{z}$",0.6236898304347558,0.0,1.64
802,"$\hat{S}_{x,y,z}\hat{A}_{z}$",0.5001602400373528,0.0,1.65
803,"$\hat{S}_{x,y,z}\hat{A}_{z}$",0.3933959352995604,0.0,1.66
804,"$\hat{S}_{x,y,z}\hat{A}_{z}$",0.32666470847409246,0.0,1.67
805,"$\hat{S}_{x,y,z}\hat{A}_{z}$",0.3097692551874225,0.0,1.68
806,"$\hat{S}_{x,y,z}\hat{A}_{z}$",0.3360272473075737,0.0,1.69
807,"$\hat{S}_{x,y,z}\hat{A}_{z}$",0.3846640946203428,0.0,1.7
808,"$\hat{S}_{x,y,z}\hat{A}_{z}$",0.42783755781949473,0.0,1.71
809,"$\hat{S}_{x,y,z}\hat{A}_{z}$",0.43998850908429665,0.0,1.72
810,"$\hat{S}_{x,y,z}\hat{A}_{z}$",0.40644553047747567,0.0,1.73
811,"$\hat{S}_{x,y,z}\hat{A}_{z}$",0.3284555866776906,0.0,1.74
812,"$\hat{S}_{x,y,z}\hat{A}_{z}$",0.2229882093960469,0.0,1.75
813,"$\hat{S}_{x,y,z}\hat{A}_{z}$",0.1173791475484145,0.0,1.76
814,"$\hat{S}_{x,y,z}\hat{A}_{z}$",0.04057490107089623,0.0,1.77
815,"$\hat{S}_{x,y,z}\hat{A}_{z}$",0.013853444838081042,0.0,1.78
816,"$\hat{S}_{x,y,z}\hat{A}_{z}$",0.04406233444762342,0.0,1.79
817,"$\hat{S}_{x,y,z}\hat{A}_{z}$",0.12157973254285337,0.0,1.8
818,"$\hat{S}_{x,y,z}\hat{A}_{z}$",0.2236435464204033,0.0,1.81
819,"$\hat{S}_{x,y,z}\hat{A}_{z}$",0.32192447475332275,0.0,1.82
820,"$\hat{S}_{x,y,z}\hat{A}_{z}$",0.39182441467094087,0.0,1.83
821,"$\hat{S}_{x,y,z}\hat{A}_{z}$",0.42042203331206474,0.0,1.84
822,"$\hat{S}_{x,y,z}\hat{A}_{z}$",0.41044588104840074,0.0,1.85
823,"$\hat{S}_{x,y,z}\hat{A}_{z}$",0.37897918098683636,0.0,1.86
824,"$\hat{S}_{x,y,z}\hat{A}_{z}$",0.3513505536267708,0.0,1.87
825,"$\hat{S}_{x,y,z}\hat{A}_{z}$",0.35226199760805954,0.0,1.88
826,"$\hat{S}_{x,y,z}\hat{A}_{z}$",0.397120989204492,0.0,1.89
827,"$\hat{S}_{x,y,z}\hat{A}_{z}$",0.486474784802045,0.0,1.9
828,"$\hat{S}_{x,y,z}\hat{A}_{z}$",0.6054148442365401,0.0,1.91
829,"$\hat{S}_{x,y,z}\hat{A}_{z}$",0.7281687998700366,0.0,1.92
830,"$\hat{S}_{x,y,z}\hat{A}_{z}$",0.8263730025738028,0.0,1.93
831,"$\hat{S}_{x,y,z}\hat{A}_{z}$",0.8782915069311994,0.0,1.94
832,"$\hat{S}_{x,y,z}\hat{A}_{z}$",0.8759243723695963,0.0,1.95
833,"$\hat{S}_{x,y,z}\hat{A}_{z}$",0.8276374912329328,0.0,1.96
834,"$\hat{S}_{x,y,z}\hat{A}_{z}$",0.7554211920210703,0.0,1.97
835,"$\hat{S}_{x,y,z}\hat{A}_{z}$",0.6876589263300548,0.0,1.98
836,"$\hat{S}_{x,y,z}\hat{A}_{z}$",0.6497743569272708,0.0,1.99
837,"$\hat{S}_{x,y,z}\hat{A}_{z}$",0.6558332435915436,0.0,2.0
838,"$\hat{S}_{x,y,z}\hat{A}_{z}$",0.7038705619411035,0.0,2.01
839,"$\hat{S}_{x,y,z}\hat{A}_{z}$",0.7764927855836757,0.0,2.02
840,"$\hat{S}_{x,y,z}\hat{A}_{z}$",0.8465716916195033,0.0,2.03
841,"$\hat{S}_{x,y,z}\hat{A}_{z}$",0.8861705192804502,0.0,2.04
842,"$\hat{S}_{x,y,z}\hat{A}_{z}$",0.8757781512871778,0.0,2.05
843,"$\hat{S}_{x,y,z}\hat{A}_{z}$",0.8108234923508523,0.0,2.06
844,"$\hat{S}_{x,y,z}\hat{A}_{z}$",0.7033347051076375,0.0,2.07
845,"$\hat{S}_{x,y,z}\hat{A}_{z}$",0.5782024205153974,0.0,2.08
846,"$\hat{S}_{x,y,z}\hat{A}_{z}$",0.4652771300564431,0.0,2.09
847,"$\hat{S}_{x,y,z}\hat{A}_{z}$",0.38989534979195406,0.0,2.1
848,"$\hat{S}_{x,y,z}\hat{A}_{z}$",0.36493790551972327,0.0,2.11
849,"$\hat{S}_{x,y,z}\hat{A}_{z}$",0.38701034756619845,0.0,2.12
850,"$\hat{S}_{x,y,z}\hat{A}_{z}$",0.4379707765476434,0.0,2.13
851,"$\hat{S}_{x,y,z}\hat{A}_{z}$",0.49126558959642996,0.0,2.14
852,"$\hat{S}_{x,y,z}\hat{A}_{z}$",0.5209516449800686,0.0,2.15
853,"$\hat{S}_{x,y,z}\hat{A}_{z}$",0.5104058720209105,0.0,2.16
854,"$\hat{S}_{x,y,z}\hat{A}_{z}$",0.4578389439184932,0.0,2.17
855,"$\hat{S}_{x,y,z}\hat{A}_{z}$",0.3767984360906589,0.0,2.18
856,"$\hat{S}_{x,y,z}\hat{A}_{z}$",0.29151409783875115,0.0,2.19
857,"$\hat{S}_{x,y,z}\hat{A}_{z}$",0.2286511409011499,0.0,2.2
858,"$\hat{S}_{x,y,z}\hat{A}_{z}$",0.20822961959955877,0.0,2.21
859,"$\hat{S}_{x,y,z}\hat{A}_{z}$",0.23674454240792886,0.0,2.22
860,"$\hat{S}_{x,y,z}\hat{A}_{z}$",0.3047908922019731,0.0,2.23
861,"$\hat{S}_{x,y,z}\hat{A}_{z}$",0.3900021054099353,0.0,2.24
862,"$\hat{S}_{x,y,z}\hat{A}_{z}$",0.46434494337411725,0.0,2.25
863,"$\hat{S}_{x,y,z}\hat{A}_{z}$",0.5033628431229805,0.0,2.26
864,"$\hat{S}_{x,y,z}\hat{A}_{z}$",0.4943047310522475,0.0,2.27
865,"$\hat{S}_{x,y,z}\hat{A}_{z}$",0.4404349831002041,0.0,2.28
866,"$\hat{S}_{x,y,z}\hat{A}_{z}$",0.3600755971331637,0.0,2.29
867,"$\hat{S}_{x,y,z}\hat{A}_{z}$",0.28066988582671093,0.0,2.3
868,"$\hat{S}_{x,y,z}\hat{A}_{z}$",0.22980413880179096,0.0,2.31
869,"$\hat{S}_{x,y,z}\hat{A}_{z}$",0.22613518715185177,0.0,2.32
870,"$\hat{S}_{x,y,z}\hat{A}_{z}$",0.27321242463980333,0.0,2.33
871,"$\hat{S}_{x,y,z}\hat{A}_{z}$",0.358237622213065,0.0,2.34
872,"$\hat{S}_{x,y,z}\hat{A}_{z}$",0.45618525460072445,0.0,2.35
873,"$\hat{S}_{x,y,z}\hat{A}_{z}$",0.5379436256322006,0.0,2.36
874,"$\hat{S}_{x,y,z}\hat{A}_{z}$",0.5798135877395483,0.0,2.37
875,"$\hat{S}_{x,y,z}\hat{A}_{z}$",0.5712534195120287,0.0,2.38
876,"$\hat{S}_{x,y,z}\hat{A}_{z}$",0.5183333549105411,0.0,2.39
877,"$\hat{S}_{x,y,z}\hat{A}_{z}$",0.4417720133755184,0.0,2.4
878,"$\hat{S}_{x,y,z}\hat{A}_{z}$",0.3702054481865801,0.0,2.41
879,"$\hat{S}_{x,y,z}\hat{A}_{z}$",0.33090193976590954,0.0,2.42
880,"$\hat{S}_{x,y,z}\hat{A}_{z}$",0.34096781428725265,0.0,2.43
881,"$\hat{S}_{x,y,z}\hat{A}_{z}$",0.4019184016084163,0.0,2.44
882,"$\hat{S}_{x,y,z}\hat{A}_{z}$",0.49937175025671754,0.0,2.45
883,"$\hat{S}_{x,y,z}\hat{A}_{z}$",0.607930561050699,0.0,2.46
884,"$\hat{S}_{x,y,z}\hat{A}_{z}$",0.6996090964708973,0.0,2.47
885,"$\hat{S}_{x,y,z}\hat{A}_{z}$",0.7530004153716052,0.0,2.48
886,"$\hat{S}_{x,y,z}\hat{A}_{z}$",0.7601475870768127,0.0,2.49
887,"$\hat{S}_{x,y,z}\hat{A}_{z}$",0.7288553978425314,0.0,2.5
888,"$\hat{S}_{x,y,z}\hat{A}_{z}$",0.6796992648975235,0.0,2.51
889,"$\hat{S}_{x,y,z}\hat{A}_{z}$",0.638751584886063,0.0,2.52
890,"$\hat{S}_{x,y,z}\hat{A}_{z}$",0.6284684600890249,0.0,2.53
891,"$\hat{S}_{x,y,z}\hat{A}_{z}$",0.6597906494190371,0.0,2.54
892,"$\hat{S}_{x,y,z}\hat{A}_{z}$",0.7281094811296545,0.0,2.55
893,"$\hat{S}_{x,y,z}\hat{A}_{z}$",0.8144648018437348,0.0,2.56
894,"$\hat{S}_{x,y,z}\hat{A}_{z}$",0.8916028178853366,0.0,2.57
895,"$\hat{S}_{x,y,z}\hat{A}_{z}$",0.9329029219016499,0.0,2.58
896,"$\hat{S}_{x,y,z}\hat{A}_{z}$",0.9212208412290745,0.0,2.59
897,"$\hat{S}_{x,y,z}\hat{A}_{z}$",0.8547102939657927,0.0,2.6
898,"$\hat{S}_{x,y,z}\hat{A}_{z}$",0.7476736018008625,0.0,2.61
899,"$\hat{S}_{x,y,z}\hat{A}_{z}$",0.6261282084378597,0.0,2.62
900,"$\hat{S}_{x,y,z}\hat{A}_{z}$",0.5195208531861129,0.0,2.63
901,"$\hat{S}_{x,y,z}\hat{A}_{z}$",0.4512978107073069,0.0,2.64
902,"$\hat{S}_{x,y,z}\hat{A}_{z}$",0.43142560525602414,0.0,2.65
903,"$\hat{S}_{x,y,z}\hat{A}_{z}$",0.45332302017671744,0.0,2.66
904,"$\hat{S}_{x,y,z}\hat{A}_{z}$",0.49621953372283867,0.0,2.67
905,"$\hat{S}_{x,y,z}\hat{A}_{z}$",0.5321731494588484,0.0,2.68
906,"$\hat{S}_{x,y,z}\hat{A}_{z}$",0.53544891820927,0.0,2.69
907,"$\hat{S}_{x,y,z}\hat{A}_{z}$",0.49118295522884037,0.0,2.7
908,"$\hat{S}_{x,y,z}\hat{A}_{z}$",0.40049134254395446,0.0,2.71
909,"$\hat{S}_{x,y,z}\hat{A}_{z}$",0.2803516560820962,0.0,2.72
910,"$\hat{S}_{x,y,z}\hat{A}_{z}$",0.15830195113077816,0.0,2.73
911,"$\hat{S}_{x,y,z}\hat{A}_{z}$",0.06370219392809973,0.0,2.74
912,"$\hat{S}_{x,y,z}\hat{A}_{z}$",0.018426614652176765,0.0,2.75
913,"$\hat{S}_{x,y,z}\hat{A}_{z}$",0.03003310599463571,0.0,2.76
914,"$\hat{S}_{x,y,z}\hat{A}_{z}$",0.08963063121255677,0.0,2.77
915,"$\hat{S}_{x,y,z}\hat{A}_{z}$",0.17511142411694458,0.0,2.78
916,"$\hat{S}_{x,y,z}\hat{A}_{z}$",0.25864548653558717,0.0,2.79
917,"$\hat{S}_{x,y,z}\hat{A}_{z}$",0.3159347394004379,0.0,2.8
918,"$\hat{S}_{x,y,z}\hat{A}_{z}$",0.3341547333584225,0.0,2.81
919,"$\hat{S}_{x,y,z}\hat{A}_{z}$",0.3159596633712304,0.0,2.82
920,"$\hat{S}_{x,y,z}\hat{A}_{z}$",0.27824174988992456,0.0,2.83
921,"$\hat{S}_{x,y,z}\hat{A}_{z}$",0.246082389548284,0.0,2.84
922,"$\hat{S}_{x,y,z}\hat{A}_{z}$",0.24393118280734816,0.0,2.85
923,"$\hat{S}_{x,y,z}\hat{A}_{z}$",0.2869705478656006,0.0,2.86
924,"$\hat{S}_{x,y,z}\hat{A}_{z}$",0.37556293763140625,0.0,2.87
925,"$\hat{S}_{x,y,z}\hat{A}_{z}$",0.4946546896736659,0.0,2.88
926,"$\hat{S}_{x,y,z}\hat{A}_{z}$",0.6183638513525521,0.0,2.89
927,"$\hat{S}_{x,y,z}\hat{A}_{z}$",0.7182541853027609,0.0,2.9
928,"$\hat{S}_{x,y,z}\hat{A}_{z}$",0.7725655964268126,0.0,2.91
929,"$\hat{S}_{x,y,z}\hat{A}_{z}$",0.7733413598737773,0.0,2.92
930,"$\hat{S}_{x,y,z}\hat{A}_{z}$",0.7290756496294797,0.0,2.93
931,"$\hat{S}_{x,y,z}\hat{A}_{z}$",0.661976898412169,0.0,2.94
932,"$\hat{S}_{x,y,z}\hat{A}_{z}$",0.6007182243793195,0.0,2.95
933,"$\hat{S}_{x,y,z}\hat{A}_{z}$",0.5710392670867832,0.0,2.96
934,"$\hat{S}_{x,y,z}\hat{A}_{z}$",0.5872805882765779,0.0,2.97
935,"$\hat{S}_{x,y,z}\hat{A}_{z}$",0.6476343380317544,0.0,2.98
936,"$\hat{S}_{x,y,z}\hat{A}_{z}$",0.7346796951315255,0.0,2.99
937,"$\hat{S}_{x,y,z}\hat{A}_{z}$",0.8210380736621874,0.0,3.0
938,"$\hat{S}_{x,y,z}\hat{A}_{z}$",0.878301909364007,0.0,3.01
939,"$\hat{S}_{x,y,z}\hat{A}_{z}$",0.8863157145343286,0.0,3.02
940,"$\hat{S}_{x,y,z}\hat{A}_{z}$",0.8397731352156071,0.0,3.03
941,"$\hat{S}_{x,y,z}\hat{A}_{z}$",0.7499766618016752,0.0,3.04
942,"$\hat{S}_{x,y,z}\hat{A}_{z}$",0.6411963112801429,0.0,3.05
943,"$\hat{S}_{x,y,z}\hat{A}_{z}$",0.5428361481641731,0.0,3.06
944,"$\hat{S}_{x,y,z}\hat{A}_{z}$",0.47998917989861356,0.0,3.07
945,"$\hat{S}_{x,y,z}\hat{A}_{z}$",0.4654808529050358,0.0,3.08
946,"$\hat{S}_{x,y,z}\hat{A}_{z}$",0.49599935497182224,0.0,3.09
947,"$\hat{S}_{x,y,z}\hat{A}_{z}$",0.5535546071423355,0.0,3.1
948,"$\hat{S}_{x,y,z}\hat{A}_{z}$",0.6117462226453513,0.0,3.11
949,"$\hat{S}_{x,y,z}\hat{A}_{z}$",0.6447359899260096,0.0,3.12
950,"$\hat{S}_{x,y,z}\hat{A}_{z}$",0.6359355849649555,0.0,3.13
951,"$\hat{S}_{x,y,z}\hat{A}_{z}$",0.5835263597228032,0.0,3.14
952,"$\hat{S}_{x,y,z}\hat{A}_{z}$",0.5009884637348926,0.0,3.15
953,"$\hat{S}_{x,y,z}\hat{A}_{z}$",0.4124790315164233,0.0,3.16
954,"$\hat{S}_{x,y,z}\hat{A}_{z}$",0.34461264132677083,0.0,3.17
955,"$\hat{S}_{x,y,z}\hat{A}_{z}$",0.3173940845101131,0.0,3.18
956,"$\hat{S}_{x,y,z}\hat{A}_{z}$",0.33733720296534586,0.0,3.19
957,"$\hat{S}_{x,y,z}\hat{A}_{z}$",0.3950799599838679,0.0,3.2
958,"$\hat{S}_{x,y,z}\hat{A}_{z}$",0.468314272480884,0.0,3.21
959,"$\hat{S}_{x,y,z}\hat{A}_{z}$",0.5290831091216549,0.0,3.22
960,"$\hat{S}_{x,y,z}\hat{A}_{z}$",0.5530418050802346,0.0,3.23
961,"$\hat{S}_{x,y,z}\hat{A}_{z}$",0.5276181139380482,0.0,3.24
962,"$\hat{S}_{x,y,z}\hat{A}_{z}$",0.4563569687613104,0.0,3.25
963,"$\hat{S}_{x,y,z}\hat{A}_{z}$",0.3579869191136642,0.0,3.26
964,"$\hat{S}_{x,y,z}\hat{A}_{z}$",0.2604838236530552,0.0,3.27
965,"$\hat{S}_{x,y,z}\hat{A}_{z}$",0.19205996784573043,0.0,3.28
966,"$\hat{S}_{x,y,z}\hat{A}_{z}$",0.17202736690183074,0.0,3.29
967,"$\hat{S}_{x,y,z}\hat{A}_{z}$",0.20453464832956536,0.0,3.3
968,"$\hat{S}_{x,y,z}\hat{A}_{z}$",0.2772394043286561,0.0,3.31
969,"$\hat{S}_{x,y,z}\hat{A}_{z}$",0.36536007963426864,0.0,3.32
970,"$\hat{S}_{x,y,z}\hat{A}_{z}$",0.4397857402224218,0.0,3.33
971,"$\hat{S}_{x,y,z}\hat{A}_{z}$",0.4765899198490726,0.0,3.34
972,"$\hat{S}_{x,y,z}\hat{A}_{z}$",0.4648348829422101,0.0,3.35
973,"$\hat{S}_{x,y,z}\hat{A}_{z}$",0.4101163315806515,0.0,3.36
974,"$\hat{S}_{x,y,z}\hat{A}_{z}$",0.33269975486720815,0.0,3.37
975,"$\hat{S}_{x,y,z}\hat{A}_{z}$",0.26087632033410646,0.0,3.38
976,"$\hat{S}_{x,y,z}\hat{A}_{z}$",0.22173305677682054,0.0,3.39
977,"$\hat{S}_{x,y,z}\hat{A}_{z}$",0.2323733930060985,0.0,3.4
978,"$\hat{S}_{x,y,z}\hat{A}_{z}$",0.2944639661409608,0.0,3.41
979,"$\hat{S}_{x,y,z}\hat{A}_{z}$",0.3938766650657992,0.0,3.42
980,"$\hat{S}_{x,y,z}\hat{A}_{z}$",0.5055080791881154,0.0,3.43
981,"$\hat{S}_{x,y,z}\hat{A}_{z}$",0.6016497125123028,0.0,3.44
982,"$\hat{S}_{x,y,z}\hat{A}_{z}$",0.6611158634477907,0.0,3.45
983,"$\hat{S}_{x,y,z}\hat{A}_{z}$",0.67609645886143,0.0,3.46
984,"$\hat{S}_{x,y,z}\hat{A}_{z}$",0.6544671109379041,0.0,3.47
985,"$\hat{S}_{x,y,z}\hat{A}_{z}$",0.6168037513283872,0.0,3.48
986,"$\hat{S}_{x,y,z}\hat{A}_{z}$",0.5891119876282566,0.0,3.49
987,"$\hat{S}_{x,y,z}\hat{A}_{z}$",0.5937077275661036,0.0,3.5
988,"$\hat{S}_{x,y,z}\hat{A}_{z}$",0.6413030234091803,0.0,3.51
989,"$\hat{S}_{x,y,z}\hat{A}_{z}$",0.7269546961932245,0.0,3.52
990,"$\hat{S}_{x,y,z}\hat{A}_{z}$",0.8312538636205845,0.0,3.53
991,"$\hat{S}_{x,y,z}\hat{A}_{z}$",0.9263951688862663,0.0,3.54
992,"$\hat{S}_{x,y,z}\hat{A}_{z}$",0.9851409873030114,0.0,3.55
993,"$\hat{S}_{x,y,z}\hat{A}_{z}$",0.989726088456514,0.0,3.56
994,"$\hat{S}_{x,y,z}\hat{A}_{z}$",0.9377543722015237,0.0,3.57
995,"$\hat{S}_{x,y,z}\hat{A}_{z}$",0.8431211960788038,0.0,3.58
996,"$\hat{S}_{x,y,z}\hat{A}_{z}$",0.7316296813871908,0.0,3.59
997,"$\hat{S}_{x,y,z}\hat{A}_{z}$",0.6327182248939349,0.0,3.6
998,"$\hat{S}_{x,y,z}\hat{A}_{z}$",0.5700019299856214,0.0,3.61
999,"$\hat{S}_{x,y,z}\hat{A}_{z}$",0.5537278076776234,0.0,3.62
1000,"$\hat{S}_{x,y,z}\hat{A}_{z}$",0.5776201564574492,0.0,3.63
1001,"$\hat{S}_{x,y,z}\hat{A}_{z}$",0.6211528929316651,0.0,3.64
1002,"$\hat{S}_{x,y,z}\hat{A}_{z}$",0.6565034982346585,0.0,3.65
1003,"$\hat{S}_{x,y,z}\hat{A}_{z}$",0.6579055428949041,0.0,3.66
1004,"$\hat{S}_{x,y,z}\hat{A}_{z}$",0.6103299067840993,0.0,3.67
1005,"$\hat{S}_{x,y,z}\hat{A}_{z}$",0.514647792587198,0.0,3.68
1006,"$\hat{S}_{x,y,z}\hat{A}_{z}$",0.387587536452506,0.0,3.69
1007,"$\hat{S}_{x,y,z}\hat{A}_{z}$",0.2565097158446228,0.0,3.7
1008,"$\hat{S}_{x,y,z}\hat{A}_{z}$",0.15072659481399597,0.0,3.71
1009,"$\hat{S}_{x,y,z}\hat{A}_{z}$",0.0922220696381042,0.0,3.72
1010,"$\hat{S}_{x,y,z}\hat{A}_{z}$",0.08881548906096737,0.0,3.73
1011,"$\hat{S}_{x,y,z}\hat{A}_{z}$",0.13199692884388015,0.0,3.74
1012,"$\hat{S}_{x,y,z}\hat{A}_{z}$",0.20011359129502282,0.0,3.75
1013,"$\hat{S}_{x,y,z}\hat{A}_{z}$",0.2658191630504496,0.0,3.76
1014,"$\hat{S}_{x,y,z}\hat{A}_{z}$",0.30529436852544223,0.0,3.77
1015,"$\hat{S}_{x,y,z}\hat{A}_{z}$",0.30617076604941684,0.0,3.78
1016,"$\hat{S}_{x,y,z}\hat{A}_{z}$",0.271530286858509,0.0,3.79
1017,"$\hat{S}_{x,y,z}\hat{A}_{z}$",0.2186630749160574,0.0,3.8
1018,"$\hat{S}_{x,y,z}\hat{A}_{z}$",0.17301132051269952,0.0,3.81
1019,"$\hat{S}_{x,y,z}\hat{A}_{z}$",0.15932875805401703,0.0,3.82
1020,"$\hat{S}_{x,y,z}\hat{A}_{z}$",0.19301362294526925,0.0,3.83
1021,"$\hat{S}_{x,y,z}\hat{A}_{z}$",0.27451948526480274,0.0,3.84
1022,"$\hat{S}_{x,y,z}\hat{A}_{z}$",0.3887306646555331,0.0,3.85
1023,"$\hat{S}_{x,y,z}\hat{A}_{z}$",0.5095432550374811,0.0,3.86
1024,"$\hat{S}_{x,y,z}\hat{A}_{z}$",0.6081635925307939,0.0,3.87
1025,"$\hat{S}_{x,y,z}\hat{A}_{z}$",0.662395842113565,0.0,3.88
1026,"$\hat{S}_{x,y,z}\hat{A}_{z}$",0.6638506110811638,0.0,3.89
1027,"$\hat{S}_{x,y,z}\hat{A}_{z}$",0.6206811511650042,0.0,3.9
1028,"$\hat{S}_{x,y,z}\hat{A}_{z}$",0.5549215704669748,0.0,3.91
1029,"$\hat{S}_{x,y,z}\hat{A}_{z}$",0.4952789129099373,0.0,3.92
1030,"$\hat{S}_{x,y,z}\hat{A}_{z}$",0.46773150603919833,0.0,3.93
1031,"$\hat{S}_{x,y,z}\hat{A}_{z}$",0.4870139411164909,0.0,3.94
1032,"$\hat{S}_{x,y,z}\hat{A}_{z}$",0.5517832713502484,0.0,3.95
1033,"$\hat{S}_{x,y,z}\hat{A}_{z}$",0.6450546299047928,0.0,3.96
1034,"$\hat{S}_{x,y,z}\hat{A}_{z}$",0.7397643451581719,0.0,3.97
1035,"$\hat{S}_{x,y,z}\hat{A}_{z}$",0.8076345278909922,0.0,3.98
1036,"$\hat{S}_{x,y,z}\hat{A}_{z}$",0.8284297503655691,0.0,3.99
1037,"$\hat{S}_{x,y,z}\hat{A}_{z}$",0.7965705310467233,0.0,4.0
1038,"$\hat{S}_{x,y,z}\hat{A}_{z}$",0.7229409077466199,0.0,4.01
1039,"$\hat{S}_{x,y,z}\hat{A}_{z}$",0.6313103086884977,0.0,4.02
1040,"$\hat{S}_{x,y,z}\hat{A}_{z}$",0.5505610976987015,0.0,4.03
1041,"$\hat{S}_{x,y,z}\hat{A}_{z}$",0.5052887960289074,0.0,4.04
1042,"$\hat{S}_{x,y,z}\hat{A}_{z}$",0.5078692533477305,0.0,4.05
1043,"$\hat{S}_{x,y,z}\hat{A}_{z}$",0.5545934268417201,0.0,4.06
1044,"$\hat{S}_{x,y,z}\hat{A}_{z}$",0.6271204275798827,0.0,4.07
1045,"$\hat{S}_{x,y,z}\hat{A}_{z}$",0.6987400763680656,0.0,4.08
1046,"$\hat{S}_{x,y,z}\hat{A}_{z}$",0.7433490262251361,0.0,4.09
1047,"$\hat{S}_{x,y,z}\hat{A}_{z}$",0.744153691792073,0.0,4.1
1048,"$\hat{S}_{x,y,z}\hat{A}_{z}$",0.6992122982482677,0.0,4.11
1049,"$\hat{S}_{x,y,z}\hat{A}_{z}$",0.621983386332079,0.0,4.12
1050,"$\hat{S}_{x,y,z}\hat{A}_{z}$",0.5367090783715175,0.0,4.13
1051,"$\hat{S}_{x,y,z}\hat{A}_{z}$",0.47017807552375623,0.0,4.14
1052,"$\hat{S}_{x,y,z}\hat{A}_{z}$",0.44261721319943725,0.0,4.15
1053,"$\hat{S}_{x,y,z}\hat{A}_{z}$",0.46075267733955494,0.0,4.16
1054,"$\hat{S}_{x,y,z}\hat{A}_{z}$",0.5153655163597533,0.0,4.17
1055,"$\hat{S}_{x,y,z}\hat{A}_{z}$",0.584177501362719,0.0,4.18
1056,"$\hat{S}_{x,y,z}\hat{A}_{z}$",0.6391349552483815,0.0,4.19
1057,"$\hat{S}_{x,y,z}\hat{A}_{z}$",0.6556951100697395,0.0,4.2
1058,"$\hat{S}_{x,y,z}\hat{A}_{z}$",0.6210465793195749,0.0,4.21
1059,"$\hat{S}_{x,y,z}\hat{A}_{z}$",0.538536547757813,0.0,4.22
1060,"$\hat{S}_{x,y,z}\hat{A}_{z}$",0.42682117800783614,0.0,4.23
1061,"$\hat{S}_{x,y,z}\hat{A}_{z}$",0.3139928696641927,0.0,4.24
1062,"$\hat{S}_{x,y,z}\hat{A}_{z}$",0.19046769164493482,0.0,4.26
1063,"$\hat{S}_{x,y,z}\hat{A}_{z}$",0.25882476736829807,0.0,4.28
1064,"$\hat{S}_{x,y,z}\hat{A}_{z}$",0.3880781096903898,0.0,4.3
1065,"$\hat{S}_{x,y,z}\hat{A}_{z}$",0.3870441978707877,0.0,4.32
1066,"$\hat{S}_{x,y,z}\hat{A}_{z}$",0.23706743172571776,0.0,4.34
1067,"$\hat{S}_{x,y,z}\hat{A}_{z}$",0.11569485407887092,0.0,4.36
1068,"$\hat{S}_{x,y,z}\hat{A}_{z}$",0.18399891713449312,0.0,4.38
1069,"$\hat{S}_{x,y,z}\hat{A}_{z}$",0.39506028018688155,0.0,4.4
1070,"$\hat{S}_{x,y,z}\hat{A}_{z}$",0.5537527134683179,0.0,4.42
1071,"$\hat{S}_{x,y,z}\hat{A}_{z}$",0.5526865398105958,0.0,4.44
1072,"$\hat{S}_{x,y,z}\hat{A}_{z}$",0.49650129362308804,0.0,4.46
1073,"$\hat{S}_{x,y,z}\hat{A}_{z}$",0.564047147392283,0.0,4.48
1074,"$\hat{S}_{x,y,z}\hat{A}_{z}$",0.777842526834971,0.0,4.5
1075,"$\hat{S}_{x,y,z}\hat{A}_{z}$",0.9637434955073346,0.0,4.52
1076,"$\hat{S}_{x,y,z}\hat{A}_{z}$",0.952803282039932,0.0,4.54
1077,"$\hat{S}_{x,y,z}\hat{A}_{z}$",0.7820510819884183,0.0,4.56
1078,"$\hat{S}_{x,y,z}\hat{A}_{z}$",0.6501979400033906,0.0,4.58
1079,"$\hat{S}_{x,y,z}\hat{A}_{z}$",0.680039829301097,0.0,4.6
1080,"$\hat{S}_{x,y,z}\hat{A}_{z}$",0.7736777370364825,0.0,4.62
1081,"$\hat{S}_{x,y,z}\hat{A}_{z}$",0.7353366653258374,0.0,4.64
1082,"$\hat{S}_{x,y,z}\hat{A}_{z}$",0.5136072015557205,0.0,4.66
1083,"$\hat{S}_{x,y,z}\hat{A}_{z}$",0.27081096465510035,0.0,4.68
