,RunIdx,TrueExpVal,t
391,0.0,0.5642865707519618,3.91
392,0.0,0.5350210652221495,3.92
393,0.0,0.5311403778869798,3.93
394,0.0,0.5080748002210806,3.94
395,0.0,0.5159139112269099,3.95
396,0.0,0.5557621856276019,3.96
397,0.0,0.5161204740180352,3.97
398,0.0,0.5557851778990965,3.98
399,0.0,0.5002422144887483,3.99
400,0.0,0.5050595006467077,4.0
401,0.0,0.6084837263598636,4.01
402,0.0,0.5224001869315054,4.02
403,0.0,0.5075337682560785,4.03
404,0.0,0.5677813820070228,4.04
405,0.0,0.5171108090213739,4.05
406,0.0,0.5281889542478702,4.06
407,0.0,0.4995690308221434,4.07
408,0.0,0.5159508058520532,4.08
409,0.0,0.5209538598993386,4.09
410,0.0,0.5405217734500631,4.1
411,0.0,0.5467604668318458,4.11
412,0.0,0.4725775957015077,4.12
413,0.0,0.6069499216649539,4.13
414,0.0,0.4590486256642818,4.14
415,0.0,0.5026236785746181,4.15
416,0.0,0.5303086164353864,4.16
417,0.0,0.509306094491523,4.17
418,0.0,0.5001608205537992,4.18
419,0.0,0.4799487677892192,4.19
420,0.0,0.4816905438368825,4.2
421,0.0,0.4743315289611263,4.21
422,0.0,0.498393203297241,4.22
423,0.0,0.5060020973382308,4.23
424,0.0,0.4866969758207292,4.24
425,1.0,1.0,0.0
426,1.0,0.8988246099417637,0.01
427,1.0,0.9732523468845437,0.02
428,1.0,0.8402789270613646,0.03
429,1.0,0.8671513714971901,0.04
430,1.0,0.8564897430140842,0.05
431,1.0,0.7830241828270228,0.06
432,1.0,0.6905497501955926,0.07
433,1.0,0.7116596552479846,0.08
434,1.0,0.7022580823045171,0.09
435,1.0,0.5859611956765169,0.1
436,1.0,0.6096818497794543,0.11
437,1.0,0.48473709950097554,0.12
438,1.0,0.46309113675563596,0.13
439,1.0,0.3507585634586788,0.14
440,1.0,0.28959469858562564,0.15
441,1.0,0.19106029270300584,0.16
442,1.0,0.15864924419732274,0.17
443,1.0,0.16930133065416308,0.18
444,1.0,0.157718334941867,0.19
445,1.0,0.14932048191656622,0.2
446,1.0,0.06065475588645247,0.21
447,1.0,0.1658535786382475,0.22
448,1.0,0.16407622747925016,0.23
449,1.0,0.07952119028233312,0.24
450,1.0,0.14603631593316085,0.25
451,1.0,0.13551816465594824,0.26
452,1.0,0.14765943091612027,0.27
453,1.0,0.04987064041708705,0.28
454,1.0,0.14997835158538797,0.29
455,1.0,0.1855660714962168,0.3
456,1.0,0.10289152294259346,0.31
457,1.0,0.1824137086269303,0.32
458,1.0,0.16249314876608462,0.33
459,1.0,0.26289598013424403,0.34
460,1.0,0.29567209983128667,0.35
461,1.0,0.3501672129603599,0.36
462,1.0,0.4581846429745116,0.37
463,1.0,0.518165400955096,0.38
464,1.0,0.5013627830610514,0.39
465,1.0,0.6321397775315396,0.4
466,1.0,0.6732720751147241,0.41
467,1.0,0.6911879640644489,0.42
468,1.0,0.7304914735896344,0.43
469,1.0,0.6778491551856832,0.44
470,1.0,0.781139532371832,0.45
471,1.0,0.8808983507621435,0.46
472,1.0,0.8359839508528548,0.47
473,1.0,0.9317053473222996,0.48
474,1.0,0.8780827819109989,0.49
475,1.0,0.9695263060668192,0.5
476,1.0,0.8728001449263008,0.51
477,1.0,0.9423028768143273,0.52
478,1.0,0.821933537382004,0.53
479,1.0,0.8487966503725404,0.54
480,1.0,0.8538158744712567,0.55
481,1.0,0.821768324630542,0.56
482,1.0,0.757109648902855,0.57
483,1.0,0.6764021186177885,0.58
484,1.0,0.6169346313230748,0.59
485,1.0,0.6107568560179844,0.6
486,1.0,0.5311478039707062,0.61
487,1.0,0.49604734512676024,0.62
488,1.0,0.412185509025358,0.63
489,1.0,0.41081123109458517,0.64
490,1.0,0.35756295484991873,0.65
491,1.0,0.2811409419850413,0.66
492,1.0,0.2876521670346075,0.67
493,1.0,0.20152042403504,0.68
