HahnEcho Time,Normalised - LP1P0/LP1P1,Normalised - LP1P0/LP0P0,
7600.0,1.04542099092,0.810415053691,
7620.0,1.04280884689,0.797744056336,
7640.0,1.01073271414,0.812052268506,
7660.0,0.990435752273,0.798402710552,
7680.0,1.04484501214,0.803685112635,
7700.0,1.04510108865,0.807866588576,
7720.0,1.03705351725,0.801356589147,
7740.0,1.0261682243,0.813692409574,
7760.0,1.01244899659,0.808760435028,
7780.0,1.07883850438,0.830383932399,
7800.0,1.04024342364,0.809279452641,
7820.0,1.07218444453,0.825393383719,
7840.0,1.08034404044,0.821441854699,
7860.0,1.05286853083,0.818909020817,
7880.0,1.04671383514,0.812721315816,
7900.0,1.04621934744,0.816668264468,
7920.0,1.04774557495,0.815962052719,
7940.0,1.01572314134,0.818241947219,
7960.0,0.997100596689,0.806889281828,
7980.0,1.05173293559,0.807175563321,
8000.0,0.990281744171,0.808695046817,
8020.0,1.08053800693,0.824962658701,
8040.0,1.05419865085,0.812113609892,
8060.0,1.03324594852,0.819926873857,
8080.0,1.0412150876,0.809348390603,
8100.0,1.02187010955,0.804875042372,
8120.0,1.06363672543,0.82006750537,
8140.0,1.05443768523,0.806586326214,
8160.0,1.07327654204,0.824941647216,
8180.0,1.03577171995,0.799945472721,
8200.0,1.03436532508,0.827975642569,
8220.0,1.03357363543,0.805871394617,
8240.0,1.04217573222,0.820502684719,
8260.0,0.932041530176,0.806640718851,
8280.0,0.998294651027,0.800834167501,
8300.0,1.01371499176,0.807672113933,
8320.0,1.02835546313,0.805696559504,
8340.0,1.01933611316,0.810051328699,
8360.0,1.063440566,0.817881192881,
8380.0,1.0471621731,0.816276941525,
8400.0,1.01301887539,0.813757589243,
8420.0,1.01435058259,0.81181431706,
8440.0,1.04674084626,0.80373085792,
8460.0,1.03134845008,0.820781873897,
8480.0,1.05772779948,0.815648374926,
8500.0,1.0490335707,0.813403167792,
8520.0,1.04541836193,0.813203068561,
8540.0,1.05380577428,0.808443519699,
8560.0,1.04320936753,0.812185022309,
8580.0,0.997168893214,0.804927691484,
