"$S_{x,y,z}HF_{y}$",,,,,,,1.0847575482933276e-09,3.340195951242342e+54,,,,,,,,,,
"$S_{x,y,z}HF_{x,z}$",,,,,,,,,,,3.528617124151288e-45,,,,,,,
"$S_{x,y,z}HF_{y,z}$",,,,1.569002215109975e+72,,,1369678161836877.5,,,2.8339713967706898e+44,,4.7788754651864025,,,,4.95094387640585e+22,,
"$S_{x,y,z}HF_{x,y,z}$",,,,2.9749173690402506e+81,,,4.6517928800777646e+21,,,,0.2092542497256715,,,,74682931152.0447,487.45658791758507,,
"$S_{x,y,z}HF_{x,y,z}T_{xy}$",,,,,,,,,,,,,,13212271.220272962,0.00367283008369022,,,
"$S_{x,y,z}HF_{x,y,z}T_{yz}$",,,,,,,,,,,,,7.568721405488528e-08,,5.186899611785849e-07,,,
"$S_{x,y,z}HF_{x,y,z}T_{xz}$",,,,,,,,,,,,1.3389940439859418e-11,272.26960605682723,1927933.9776072898,,,,
"$S_{x,y,z}HF_{x,y,z}T_{xy,xz}$",,,,1.5985355489897367e+82,,,263762.08278440055,,,,2.019816877273819e-23,0.0020514647350895407,,,,,8690.987568383125,1.1567379376448187e+18
"$S_{x,y,z}HF_{x,y,z}T_{xz,yz}$",,,,,,,,,,,,,,,,0.00011506172251792098,,
"$S_{x,y,z}HF_{x,y,z}T_{xy,xz,yz}$",,,,,,,,,,,,,,,,8.645000457372863e-19,,
$S_{x}$,,1e-160,1e-160,,,,,,,,,,,,,,,
$S_{y}$,1e+160,,4.802670612958693e+82,1e-160,,,,,,,,,,,,,,
$S_{z}$,1e+160,2.082174857675589e-83,,,,,,,,,,,,,,,,
"$S_{y,z}$",,1e+160,,,1.2142210919197969e+56,,1.0127671095233284e-104,,,1.197489193248542e-113,,,,,8.262016813382534e-127,,,3.085658257482689e-70
"$S_{x,y}$",,,,8.235732410305167e-57,,,,,,,,,,,,,,
"$S_{x,y,z}$",,,,,,,9.820144634228514e-126,,,,,,,,,,,
"$S_{x,y,z}HF_{y}$",,,,9.873938347688469e+103,,1.0183149406114237e+125,,7307.843487060834,3.677857742632e+226,2.091132368296585e-27,,,,,1.7861433578836585e-10,,,3.5152835754155074e+19
"$S_{x,y,z}HF_{z}$",,,,,,,0.00013683927437288252,,6.08516671207502e+225,,,,,,,,,
"$S_{x,y,z}HF_{x}$",,,,,,,2.7189741147637916e-227,1.6433403509153878e-226,,,,,,,,,,
"$S_{x,y,z}HF_{x,y}$",,,,8.350806050175748e+112,,,4.782098040090067e+26,,,,9.006032840059147e+22,1.8770750108182725e+41,,,776913932962.7886,,,4.872949055116194e+43
"$S_{x,y,z}HF_{y,z}$",,,,,,,,,,1.1103668149553768e-23,,,,,,,,
"$S_{x,y,z}HF_{x,y,z}$",,,,,,,,,,5.327437604979198e-42,,,,,,,,
"$S_{x,y,z}HF_{x,y,z}T_{xz}$",,,,,,,,,,,,,,793147602758.7195,2.0108241942676163e-10,,,
"$S_{x,y,z}HF_{x,y,z}T_{xy}$",,,,,,,,,,,,,1.2607993726789418e-12,,3.092710338537887e-23,,,
"$S_{x,y,z}HF_{x,y,z}T_{yz}$",,,,1.2103582243747483e+126,,,5598654752.913375,,,1.28714386185155e-12,,,4973085179.951401,3.233409826775957e+22,,,2.293221752466968e+34,4.7617033259852065e+22
"$S_{x,y,z}HF_{x,y,z}T_{xy,yz}$",,,,,,,,,,,,,,,,,0.12666561439601048,
"$S_{x,y,z}HF_{x,y,z}T_{xz,yz}$",,,,,,,,,,,,,,,4.360677282623169e-35,7.894802427386295,,
"$S_{x,y,z}HF_{x,y,z}T_{xy,xz,yz}$",,,,3.240799584902218e+69,,,2.8447207132693403e-20,,,2.0521454024849338e-44,,,,,2.1000888369984662e-23,,,
$S_{x}$,,1e-160,1e-160,,,,,,,,,,,,,,,
$S_{y}$,1e+160,,8.50430797514251e+22,,1.0394813215075966e-134,,,,,,,,,,,,,
$S_{z}$,1e+160,1.1758746307435353e-23,,,,,,,,,,,,,,,,
"$S_{x,y}$",,,,,7.834159747100831e-101,,,,,,,,,,,,,
"$S_{y,z}$",,9.620182482448695e+133,,1.2764610785094951e+100,,,,,1.3885592553974324e-77,2.269481644110424e-52,,,,,2.9322689845986225e-56,,,5.94646682426498e-58
"$S_{x,y,z}$",,,,,,,,,1.7030232839727358e-108,,,,,,,,,
"$S_{x,y,z}HF_{x}$",,,,,,,,1e-160,1.9291342601516943e-88,,,,,,,,,
"$S_{x,y,z}HF_{z}$",,,,,,,1e+160,,3.8043052822919246e-10,,,,,,,,,
"$S_{x,y,z}HF_{y}$",,,,,7.201709225680691e+76,5.871910322137495e+107,5.1836723895068175e+87,2628600824.0578012,,3.2925336051489756e+16,,,,,100393.25157127071,,,2326544764.234717
"$S_{x,y,z}HF_{x,y}$",,,,,4.4062925232073124e+51,,,,3.0371747715381436e-17,,684.1610447954845,389.25384286797737,,,4.163177024628981e-11,,,2.196262128777667e-12
"$S_{x,y,z}HF_{y,z}$",,,,,,,,,,0.0014616441663949588,,,,,,,,
"$S_{x,y,z}HF_{x,y,z}$",,,,,,,,,,0.0025690176688613156,,,,,5.9738991988400144e-21,,,
"$S_{x,y,z}HF_{x,y,z}T_{xz}$",,,,,,,,,,,,,,6.915056819581756e+20,3.8609630506625507e-16,,,
"$S_{x,y,z}HF_{x,y,z}T_{xy}$",,,,,,,,,,,,,1.4461197154132466e-21,,4.630407961308725e-09,,,
"$S_{x,y,z}HF_{x,y,z}T_{yz}$",,,,,3.410328333629607e+55,,,,9.960828883902466e-06,24020117186.564247,,1.6739485664474815e+20,2590027376274418.0,215963692.26122418,,,,5.1624886949024975e-06
"$S_{x,y,z}HF_{x,y,z}T_{xz,yz}$",,,,,,,,,,,,,,,,,0.16777023848588904,
"$S_{x,y,z}HF_{x,y,z}T_{xy,yz}$",,,,,,,,,,,,,,,,5.960532744215589,,3.0084906267723242e-31
"$S_{x,y,z}HF_{x,y,z}T_{xy,xz,yz}$",,,,,1.6816708636453314e+57,,,,4.2982194685127214e-10,455319056362.6171,,,,,193705.0246690926,,3.323925928507397e+30,
$S_{x}$,,1e-160,1e-160,,,,,,,,,,,,,,,
$S_{y}$,1e+160,,2.0929957668432238e-118,,,,,,,,,,,,,,,
$S_{z}$,1e+160,4.7778405281165824e+117,,,3.940962916949888e-128,,,,,,,,,,,,,
"$S_{y,z}$",,,,,4.721714088130262e-25,,,,,,,,,,,,,
"$S_{x,z}$",,,2.537450925252428e+127,2.1178749524751235e+24,,,7.922504719389963e-85,,,,2.7454802884666475e-89,,,,1.3700118188236184e-107,,,4.389404599465952e-77
"$S_{x,y,z}$",,,,,,,1.0271406512027702e-35,,,,,,,,,,,
"$S_{x,y,z}HF_{y}$",,,,,1.262227080221923e+84,9.73576499799722e+34,,3.875889952304969e+27,3.4714131125202066,,6.700824089674764e-19,,,,3.6222255238861063e-20,,,4872.371574260788
"$S_{x,y,z}HF_{x}$",,,,,,,2.580052613220625e-28,,1.568200268635846e-139,,,,,,,,,
"$S_{x,y,z}HF_{z}$",,,,,,,0.28806712643716764,6.376736568664696e+138,,,,,,,,,,
"$S_{x,y,z}HF_{y,z}$",,,,,,,,,,,1.0210989832073302e-30,,,,,,,
"$S_{x,y,z}HF_{x,y}$",,,,,3.642349953124233e+88,,1.4923537562206572e+18,,,9.793369853909196e+29,,3956342.331971588,,,6228317.953082381,,,2.747713198432668e+26
"$S_{x,y,z}HF_{x,y,z}$",,,,,,,,,,,2.5275871400684984e-07,,,,,,,
"$S_{x,y,z}HF_{x,y,z}T_{xy}$",,,,,,,,,,,,,,6.401125646049318e-14,3.6601181199763486e-14,,,
"$S_{x,y,z}HF_{x,y,z}T_{yz}$",,,,,,,,,,,,,15622252323967.2,,1.0357778254722713e-12,,,
"$S_{x,y,z}HF_{x,y,z}T_{xz}$",,,,,7.29920710361948e+106,,2.7607336799039214e+19,,,,1.6055699267971736e-07,,27321522618140.586,965458011754.6366,,4441082426385683.0,,3.7389389300203806e+26
"$S_{x,y,z}HF_{x,y,z}T_{xz,yz}$",,,,,,,,,,,,,,,2.2517033101181075e-16,,19788.17285228814,
"$S_{x,y,z}HF_{x,y,z}T_{xy,xz}$",,,,,,,,,,,,,,,,5.053523675301676e-05,,
"$S_{x,y,z}HF_{x,y,z}T_{xy,xz,yz}$",,,,,2.2782133142195813e+76,,0.00020523886258648388,,,,3.639390022839404e-27,,,,2.674555585732846e-27,,,
$S_{x}$,,1e-160,1e-160,,,,,,,,,,,,,,,
$S_{y}$,1e+160,,3.878345786269753e+139,,1.90623751963519e-133,,,,,,,,,,,,,
$S_{z}$,1e+160,2.5784188803902756e-140,,,,,,,,,,,,,,,,
"$S_{x,y}$",,,,,1.1595130251702068e-42,,,,,,,,,,,,,
"$S_{y,z}$",,5.245935984889107e+132,,8.624310191368557e+41,,,,,1.7604739290616334e-106,,,1.0238854951566655e-116,5.8381676733330224e-111,,,,,4.1329479103264415e-85
"$S_{x,y,z}$",,,,,,,,,1.4809502483062365e-108,,,,,,,,,
"$S_{x,y,z}HF_{x}$",,,,,,,,3.2552832124041674e-133,1.0450614606976809e-34,,,,,,,,,
"$S_{x,y,z}HF_{y}$",,,,,,,3.071929336868532e+132,,8.995079153102845e-19,,,,,,,,,
"$S_{x,y,z}HF_{z}$",,,,,5.680288605767762e+105,6.75242129939004e+107,9.568815209513153e+33,1.1117189554191425e+18,,,,1.2191887614625642e-05,6.98962214703552e-17,,,,,2107754065121.8105
"$S_{x,y,z}HF_{y,z}$",,,,,,,,,,,4.16871407931145e+16,2.37958144265969e-21,,,,,,
"$S_{x,y,z}HF_{x,z}$",,,,,,,,,,2.3988212695200504e-17,,,,,,,,
"$S_{x,y,z}HF_{x,y,z}$",,,,,9.766717125404627e+115,,,,82021.75344861113,4.20241972841361e+20,,,0.001792571313455783,,,,,6.337924426181684e+22
"$S_{x,y,z}HF_{x,y,z}T_{xy}$",,,,,1.712866186710766e+110,,,,1.4306925023466768e+16,,,557.8578617729659,,8050319604010.856,176492543.0270332,,1.0264885317959594e+16,4.701749558977848e+20
"$S_{x,y,z}HF_{x,y,z}T_{yz}$",,,,,,,,,,,,,1.2421867070989042e-13,,1154.545477592229,,,
"$S_{x,y,z}HF_{x,y,z}T_{xz}$",,,,,,,,,,,,,5.665961761607293e-09,0.0008661417149937402,,,,
"$S_{x,y,z}HF_{x,y,z}T_{xy,xz}$",,,,,,,,,,,,,,,,,1.4663244958683054e-14,
"$S_{x,y,z}HF_{x,y,z}T_{xy,yz}$",,,,,,,,,,,,,9.74195004644022e-17,,,68197728594026.89,,
"$S_{x,y,z}HF_{x,y,z}T_{xy,xz,yz}$",,,,,2.4195804585425195e+84,,,,4.744386532316845e-13,,,1.5778036037618948e-23,2.1268678551594275e-21,,,,,
$S_{x}$,,1e-160,1e-160,,,,,,,,,,,,,,,
$S_{y}$,1e+160,,8.242567300755547e-66,,,,,,,,,,,,,,,
$S_{z}$,1e+160,1.2132142371568334e+65,,,8.003299749468784e-123,,,,,,,,,,,,,
"$S_{y,z}$",,,,,5.066108442531279e-29,,,,,,,,,,,,,
"$S_{x,z}$",,,1.2494846267208405e+122,1.9739016867557427e+28,,,3.3906707617966774e-62,,,,6.783623180377839e-99,,,,2.2666490160900294e-104,,,1.4873054275605031e-55
"$S_{x,y,z}$",,,,,,,3.0944193462191747e-66,,,,,,,,,,,
"$S_{x,y,z}HF_{y}$",,,,,2.9492689507550756e+61,3.2316240564544707e+65,,4.737125542042156e+135,1.0772844704298651e+21,,4.188127251503883,,,,1.5746530836041888e-18,,,3953.0218188280905
"$S_{x,y,z}HF_{x}$",,,,,,,2.1109847968456077e-136,,2.0283099818280436e-55,,,,,,,,,
"$S_{x,y,z}HF_{z}$",,,,,,,9.282599233988525e-22,4.930212881458758e+54,,,,,,,,,,
"$S_{x,y,z}HF_{y,z}$",,,,,,,,,,,1.0304195151041133e-16,,,,,,,
"$S_{x,y,z}HF_{x,y}$",,,,,1.4741384853046942e+98,,0.23877020442512045,,,9704785141796934.0,,2.7633858317237046e+20,,,0.03938051255339526,,,1.6070607774354094e+25
"$S_{x,y,z}HF_{x,y,z}$",,,,,,,,,,,3.618749103074885e-21,,,,,,,
"$S_{x,y,z}HF_{x,y,z}T_{xy}$",,,,,,,,,,,,,,1.5568054608787681e-09,6.420069254549128e-11,,,
"$S_{x,y,z}HF_{x,y,z}T_{xz}$",,,,,,,,,,,,,642341015.0652549,,4.2427725325538334e-16,,,
"$S_{x,y,z}HF_{x,y,z}T_{yz}$",,,,,4.411799060645924e+103,,6.350605161303987e+17,,,,25.393270304547706,,15576155962.67004,2356949358767707.5,,3.748309400410416e+35,,8.328200076069168e+23
"$S_{x,y,z}HF_{x,y,z}T_{xy,yz}$",,,,,,,,,,,,,,,2.667869413049271e-36,,24669430752828.004,
"$S_{x,y,z}HF_{x,y,z}T_{xz,yz}$",,,,,,,,,,,,,,,,4.053599817601645e-14,,
"$S_{x,y,z}HF_{x,y,z}T_{xy,xz,yz}$",,,,,6.723568552023725e+54,,0.00025297102971631437,,,,6.22254001865335e-26,,,,1.2007396446603989e-24,,,
$S_{x}$,,1e-160,1e-160,,,,,,,,,,,,,,,
$S_{y}$,1e+160,,2.6430063919512136e+25,3.5390025048893175e-160,,,,,,,,,,,,,,
$S_{z}$,1e+160,3.78357011562785e-26,,,,,,,,,,,,,,,,
"$S_{y,z}$",,2.8256549652577176e+159,,,2.7628939370240335e+66,,5.946338165000554e-88,,,,,3.7281418255249584e-83,,,,1.5052306665053809e-127,,1.1783861968665167e-55
"$S_{x,y}$",,,,3.619393370840429e-67,,,,,,,,,,,,,,
"$S_{x,y,z}$",,,,,,,2.4598726407700044e-50,,,,,,,,,,,
"$S_{x,y,z}HF_{z}$",,,,1.6817072494899168e+87,,4.0652511167690937e+49,,5.650514372426741e+19,3.8676005338701526e+170,,,88177017543.14285,,,,3.700120729107939e-06,,2.420871840279798e+18
"$S_{x,y,z}HF_{y}$",,,,,,,1.769750387468756e-20,,1.6623808961435275e+85,,,,,,,,,
"$S_{x,y,z}HF_{x}$",,,,,,,2.585582433456074e-171,6.015468550678421e-86,,,,,,,,,,
"$S_{x,y,z}HF_{y,z}$",,,,,,,,,,,2.3869154735280966e+17,1.2280892746627198e-09,,,,,,
"$S_{x,y,z}HF_{x,z}$",,,,,,,,,,4.189507383442872e-18,,,,,,,,
"$S_{x,y,z}HF_{x,y,z}$",,,,2.6823013898061412e+82,,,1.1340823582638463e-11,,,814273050.5277299,,,,,,3.6965445565522934e-14,,1.409041640920637e+18
"$S_{x,y,z}HF_{x,y,z}T_{xy}$",,,,,,,,,,,,,,2.2562430510798425e-12,1.8521726156912027e-12,,,
"$S_{x,y,z}HF_{x,y,z}T_{yz}$",,,,,,,,,,,,,443214661435.2554,,3525754.4983562003,7.818884686921796e-07,,
"$S_{x,y,z}HF_{x,y,z}T_{xz}$",,,,,,,,,,,,,539906481463.0224,2.836272350971193e-07,,,,
"$S_{x,y,z}HF_{x,y,z}T_{xy,yz}$",,,,6.643500044558953e+126,,,270261.4517773018,,,,,27052291260156.855,,1278954.7870844586,,,8.618398038032753e+18,2231172136966.716
"$S_{x,y,z}HF_{x,y,z}T_{xz,yz}$",,,,,,,,,,,,,,,,1.1603084419947044e-19,,
"$S_{x,y,z}HF_{x,y,z}T_{xy,xz,yz}$",,,,8.486182226668397e+54,,,4.1307432444851056e-19,,,,,7.09702233744222e-19,,,,4.4819491218615815e-13,,
$S_{x}$,,1e-160,1e-160,,,,,,,,,,,,,,,
$S_{y}$,1e+160,,1.6690470400027856e-62,,,,,,,,,,,,,,,
$S_{z}$,1e+160,5.991442877477744e+61,,2.3553842642841735e-106,,,,,,,,,,,,,,
"$S_{x,z}$",,,4.245591749777231e+105,,1.2321829385922854e+23,,,,1.6493534918696887e-80,,1.0175098945065398e-70,,,8.072610550923165e-96,,,,3.103195028916891e-54
"$S_{y,z}$",,,,8.115678027018097e-24,,,,,,,,,,,,,,
"$S_{x,y,z}$",,,,,,,,,8.42029437047675e-134,,,,,,,,,
"$S_{x,y,z}HF_{x}$",,,,,,,,2.05075136816917e-138,1.9966099175091767e-158,,,,,,,,,
"$S_{x,y,z}HF_{z}$",,,,,,,4.876261527952853e+137,,1.1406693859195682e-11,,,,,,,,,
"$S_{x,y,z}HF_{y}$",,,,6.062981676938223e+79,,1.1876069362921582e+133,5.0084895964431864e+157,87667821398.90909,,,4.6721728041433445e-24,,,2.12919356835651e-09,,,,1191644.0169312344
"$S_{x,y,z}HF_{y,z}$",,,,,,,,,,,5.681081777993582e-44,,,,,,,
"$S_{x,y,z}HF_{x,y}$",,,,9.827914258120984e+69,,,,,2.1403317940491988e+23,1.7602281380170087e+43,,24151936071919.61,,229343308.13546035,,,,1.1326487071818019e+19
"$S_{x,y,z}HF_{x,y,z}$",,,,,,,,,,,4.1404548149771554e-14,,,,,,,
"$S_{x,y,z}HF_{x,y,z}T_{xy}$",,,,,,,,,,,,,,1.249490139599451e-08,1.2407733296091278e-11,,,
"$S_{x,y,z}HF_{x,y,z}T_{xz}$",,,,1.2387566496511371e+95,,,,,469661384.88380075,,4.360275467071206e-09,,80032644.38089682,,3.89362743973754e+17,,9736449982151.838,23050301893972.605
"$S_{x,y,z}HF_{x,y,z}T_{yz}$",,,,,,,,,,,,,80594898047.57675,2.5682991387265537e-18,,,,
"$S_{x,y,z}HF_{x,y,z}T_{xz,yz}$",,,,,,,,,,,,,,,,,0.01773980343938156,
"$S_{x,y,z}HF_{x,y,z}T_{xy,xz}$",,,,,,,,,,,,,,1.0270683892313197e-13,,56.37041038346825,,
"$S_{x,y,z}HF_{x,y,z}T_{xy,xz,yz}$",,,,3.2224851827924917e+53,,,,,8.391767892018934e-07,,8.82886276794637e-20,,,4.338337973185023e-14,,,,
$S_{x}$,,1e-160,1e-160,,,,,,,,,,,,,,,
$S_{y}$,1e+160,,1.7700129997967396e-107,,,,,,,,,,,,,,,
$S_{z}$,1e+160,5.649676019977455e+106,,,2.4624161972620103e-84,,,,,,,,,,,,,
"$S_{x,z}$",,,,,0.021045540690153196,,,,,,,,,,,,,
"$S_{y,z}$",,,4.0610519095509194e+83,47.51600420833477,,,,,9.424704678585278e-111,,8.618296454154492e-104,,,2.5005555664156015e-83,,,,6.163259066435466e-80
"$S_{x,y,z}$",,,,,,,,,7.594004086411707e-134,,,,,,,,,
"$S_{x,y,z}HF_{y}$",,,,,,,,1.3372609947687335e+132,1.7768329122046003e-12,,,,,,,,,
"$S_{x,y,z}HF_{x}$",,,,,,,7.477971793927485e-133,,9.358619821747398e-149,,,,,,,,,
"$S_{x,y,z}HF_{z}$",,,,,1.0610412040519319e+110,1.3168283669867193e+133,562799120351.3069,1.068533628939833e+148,,,1495790.128083439,,,12827245380.391235,,,,262825280485.85617
"$S_{x,y,z}HF_{x,z}$",,,,,,,,,,,4.1765173613595473e-19,,,,,,,
"$S_{x,y,z}HF_{y,z}$",,,,,1.1603221185527275e+103,,,,6.685429868970344e-07,2.3943393825004436e+18,,215.83859736397415,,5625461673010.164,,,,2362600882.0982404
"$S_{x,y,z}HF_{x,y,z}$",,,,,,,,,,,0.004633091635198474,,,4.991744649794836e-20,,,,
"$S_{x,y,z}HF_{x,y,z}T_{xy}$",,,,,,,,,,,,,,1.9650128983209342e-06,1038169142.0432067,,,
"$S_{x,y,z}HF_{x,y,z}T_{xz}$",,,,,3.999111291229736e+82,,,,7.795906060460034e-11,,1.7776318782826293e-13,2.003307601163254e+19,508902.5119654333,,3765299.044837978,,,1988716346951764.5
"$S_{x,y,z}HF_{x,y,z}T_{yz}$",,,,,,,,,,,,,9.632341778449641e-10,2.6558315504075196e-07,,,,
"$S_{x,y,z}HF_{x,y,z}T_{xz,yz}$",,,,,,,,,,,,,,,,,1827939.2566609369,7.752678878991673e-12
"$S_{x,y,z}HF_{x,y,z}T_{xy,xz}$",,,,,,,,,,,,,,,,5.470641304715353e-07,,
"$S_{x,y,z}HF_{x,y,z}T_{xy,xz,yz}$",,,,,1.622518198928075e+79,,,,3.804809028079072e-12,,4.2326234937823855e-10,,,5.0283691866503e-16,,128987671952.95747,,
$S_{x}$,,1e-160,1e-160,,,,,,,,,,,,,,,
$S_{y}$,1e+160,,7.290176340333026e+24,,2.9696019950220413e-137,,,,,,,,,,,,,
$S_{z}$,1e+160,1.371708931740763e-25,,,,,,,,,,,,,,,,
"$S_{x,y}$",,,,,5.012464268424866e-32,,,,,,,,,,,,,
"$S_{y,z}$",,3.367454634244943e+136,,1.9950266903633078e+31,,,,,6.50217544839248e-110,,,1.1232642171071397e-101,,1.9536901547013516e-88,,1.1554472162295233e-71,,
"$S_{x,y,z}$",,,,,,,,,1.526998947194574e-107,,,,,,,,,
"$S_{x,y,z}HF_{y}$",,,,,,,,2.8319999844777066e+78,2.3523860273394346e-34,,,,,,,,,
"$S_{x,y,z}HF_{x}$",,,,,,,3.5310734656816234e-79,,9.052311948438029e-76,,,,,,,,,
"$S_{x,y,z}HF_{z}$",,,,,1.5379468117047319e+109,6.548792989263126e+106,4.251002974758387e+33,1.1046901672147406e+75,,,,87344127593.16528,,67401.42462316224,,1845203415.0164015,,
"$S_{x,y,z}HF_{y,z}$",,,,,,,,,,,1133278075010448.5,7.743465157256793e-24,,,,,,
"$S_{x,y,z}HF_{x,z}$",,,,,,,,,,8.823959644598086e-16,,,,,,,,
"$S_{x,y,z}HF_{x,y,z}$",,,,,8.902624910240665e+100,,,,1.144896660549221e-11,1.2914115059494384e+23,,,,1.8071708822811505e-13,,5.793386090637038e-08,,
"$S_{x,y,z}HF_{x,y,z}T_{yz}$",,,,,,,,,,,,,,0.025884449709004876,246.02087698266962,,,
"$S_{x,y,z}HF_{x,y,z}T_{xy}$",,,,,5.118518909426883e+87,,,,1.4836481655854405e-05,,,5533511024357.159,38.63323390074283,,265131.9616312372,2.577437343998948e-10,,
"$S_{x,y,z}HF_{x,y,z}T_{xz}$",,,,,,,,,,,,,0.004064695696822684,3.7717067148277852e-06,,,,
"$S_{x,y,z}HF_{x,y,z}T_{xy,yz}$",,,,,8.654657572876573e+70,,,,5.419456694378117e-10,,,17261062.604064085,,3879822732.9494615,,,63.73456293160867,95472953.26253371
"$S_{x,y,z}HF_{x,y,z}T_{xy,xz}$",,,,,,,,,,,,,,,,0.015690073862639726,,
"$S_{x,y,z}HF_{x,y,z}T_{xy,xz,yz}$",,,,,,,,,,,,,,,,1.0474170598349222e-08,,
$S_{x}$,,1e-160,1e-160,,,,,,,,,,,,,,,
$S_{y}$,1e+160,,5.5508446596516715e+48,4.5570343707295315e-28,,,,,,,,,,,,,,
$S_{z}$,1e+160,1.8015276256402254e-49,,,,,,,,,,,,,,,,
"$S_{x,y}$",,2.1944096064386516e+27,,,1572372.5140911206,,,1.5878868474328604e-162,,1e-160,,,1e-160,,,,,4.412413209045156e-160
"$S_{y,z}$",,,,6.359816080720735e-07,,,,,,,,,,,,,,
"$S_{x,y,z}$",,,,,,,,2.221910118689493e-59,,,,,,,,,,
"$S_{x,y,z}HF_{x}$",,,,,,,,8.391757160380085e-68,1e-160,,,,,,,,,
"$S_{x,y,z}HF_{y}$",,,,6.297677958707837e+161,,4.500632098429846e+58,1.1916455408424942e+67,,2145.1675569252457,9.497504874222973e-20,,,6.404181883186857e-28,,,,,1.5287303409099133
"$S_{x,y,z}HF_{z}$",,,,,,,1e+160,0.00046616405174117957,,,,,,,,,,
"$S_{x,y,z}HF_{x,y}$",,,,1e+160,,,,1.0529081198095346e+19,,,8.640064611423755e+19,1593246380.6727657,4.67362232768986,,,,,3.007078650583846e+25
"$S_{x,y,z}HF_{y,z}$",,,,,,,,,,1.1573987521780983e-20,,,,,,,,
"$S_{x,y,z}HF_{x,y,z}$",,,,,,,,,,6.276493153417609e-10,,,,,,,,
"$S_{x,y,z}HF_{x,y,z}T_{xz}$",,,,1e+160,,,,1.5614796991093244e+27,,0.21396679703348928,,,,320040716994756.9,2.4295720086283366e+51,,2.851405121898024e+42,4.4884332373168484e+23
"$S_{x,y,z}HF_{x,y,z}T_{yz}$",,,,,,,,,,,,,3.1246024236859296e-15,,1.653719867669781e+16,,,
"$S_{x,y,z}HF_{x,y,z}T_{xy}$",,,,,,,,,,,,,4.115951272276017e-52,6.046973369250726e-17,,,,
"$S_{x,y,z}HF_{x,y,z}T_{xz,yz}$",,,,,,,,,,,,,,,,,0.017169788915945266,
"$S_{x,y,z}HF_{x,y,z}T_{xy,xz}$",,,,,,,,,,,,,3.5070428692165456e-43,,,58.241834241265394,,
"$S_{x,y,z}HF_{x,y,z}T_{xy,xz,yz}$",,,,2.2663335291220366e+159,,,,0.6541376024530209,,3.325486680588959e-26,,,2.227948923660035e-24,,,,,
$S_{x}$,,1e-160,1e-160,,,,,,,,,,,,,,,
$S_{y}$,1e+160,,3.5048977803321827e-29,,,,,,,,,,,,,,,
$S_{z}$,1e+160,2.8531502562257985e+28,,4.7885061237057144e-160,,,,,,,,,,,,,,
"$S_{x,z}$",,,2.088333969229892e+159,,1.6647161906633146e+57,,,,4.5418345205865876e-86,,,1.17242081013771e-62,1.0160951137242447e-67,,,2.1502773861461592e-108,,
"$S_{y,z}$",,,,6.0070299406503935e-58,,,,,,,,,,,,,,
"$S_{x,y,z}$",,,,,,,,,4.423332058517673e-94,,,,,,,,,
"$S_{x,y,z}HF_{y}$",,,,,,,,4.096802643321566e+236,1.5512951032714333e-12,,,,,,,,,
"$S_{x,y,z}HF_{x}$",,,,,,,2.4409279310297204e-237,,1e-160,,,,,,,,,
"$S_{x,y,z}HF_{z}$",,,,2.2017534885239454e+85,,2.260739159463229e+93,644622675525.2175,1e+160,,,,921768151764.3975,488289776.71208435,,,2421943.9079397377,,
"$S_{x,y,z}HF_{y,z}$",,,,,,,,,,,2.8380816519653453e+26,5.8936223882901776e-21,,,,,,
"$S_{x,y,z}HF_{x,z}$",,,,,,,,,,3.523506800121516e-27,,,,,,,,
"$S_{x,y,z}HF_{x,y,z}$",,,,8.529360715480153e+61,,,,,1.0848715027589697e-12,1.696749357384795e+20,,,19624331.429370124,,,4.485526589517082e-14,,
"$S_{x,y,z}HF_{x,y,z}T_{yz}$",,,,9.841598355244008e+66,,,,,2.0479642370019164e-09,,,5.0957149984910173e-08,,1.7436667864741406e+20,7.660668018363286e+24,5.6503269691641484e-15,,
"$S_{x,y,z}HF_{x,y,z}T_{xy}$",,,,,,,,,,,,,5.735040707072793e-21,,0.5738288315879878,,,
"$S_{x,y,z}HF_{x,y,z}T_{xz}$",,,,,,,,,,,,,1.3053691892181116e-25,1.7426799508010873,,,,
"$S_{x,y,z}HF_{x,y,z}T_{xz,yz}$",,,,4.650562789911737e+107,,,,,4.1289147808987237e-07,,,22293926477596.945,176980908442530.3,,,,5.890959149081611e+40,4.996262858025932e+21
"$S_{x,y,z}HF_{x,y,z}T_{xy,yz}$",,,,,,,,,,,,,,,,1.697516439501873e-41,,
"$S_{x,y,z}HF_{x,y,z}T_{xy,xz,yz}$",,,,,,,,,,,,,,,,2.001495974923763e-22,,
$S_{x}$,,1e-160,1e-160,,,,,,,,,,,,,,,
$S_{y}$,1e+160,,30853561074.067787,6.785892590264879e-128,,,,,,,,,,,,,,
$S_{z}$,1e+160,3.241116957615934e-11,,,,,,,,,,,,,,,,
"$S_{y,z}$",,1.4736454883394584e+127,,,1.5369017335833256e+23,,,1.2555550871935152e-111,,,,1.8842392628743725e-119,,,3.644351941197063e-122,,,2.2381503965129686e-89
"$S_{x,y}$",,,,6.5065968639938645e-24,,,,,,,,,,,,,,
"$S_{x,y,z}$",,,,,,,,3.0623209046489497e-43,,,,,,,,,,
"$S_{x,y,z}HF_{z}$",,,,,,,,4.561339731581742e-21,2.837218351465934e+126,,,,,,,,,
