ModelName,$S_{x}$,$S_{y}$,$S_{z}$,"$S_{y,z}$","$S_{x,z}$","$S_{x,y,z}$","$S_{x,y,z}HF_{x}$","$S_{x,y,z}HF_{z}$","$S_{x,y,z}HF_{y}$","$S_{x,y,z}HF_{y,z}$","$S_{x,y,z}HF_{x,y}$","$S_{x,y,z}HF_{x,y,z}$","$S_{x,y,z}HF_{x,y,z}T_{yz}$","$S_{x,y,z}HF_{x,y,z}T_{xy}$","$S_{x,y,z}HF_{x,y,z}T_{xz}$","$S_{x,y,z}HF_{x,y,z}T_{xy,yz}$","$S_{x,y,z}HF_{x,y,z}T_{xz,yz}$","$S_{x,y,z}HF_{x,y,z}T_{xy,xz,yz}$","$S_{x,y,z}HF_{x,z}$","$S_{x,y}$","$S_{x,y,z}HF_{x,y,z}T_{xy,xz}$"
$S_{x}$,,9.99999999999999e-161,9.99999999999999e-161,,,,,,,,,,,,,,,,,,
$S_{y}$,1.0000000000000008e+160,,1.4009300248939226e-40,,,,,,,,,,,,,,,,,,
$S_{z}$,1.0000000000000008e+160,7.138115267932238e+39,,1.1012435973813167e-64,,,,,,,,,,,,,,,,,
"$S_{y,z}$",,,9.080643032821556e+63,,3.1163665608060615e+21,8.565105157751346e-17,,,,,,6.551239752003022e-45,,,,2.1820140419275554e-78,,2.910023813298019e-89,,,
"$S_{x,z}$",,,,3.208865133443563e-22,,,,,,,,,,,,,,,,,
"$S_{x,y,z}$",,,,1.1675279889529538e+16,,,,,129194.30393069256,,,2.1790915886728012e-26,,,,9.230729027648786e-68,,3.2975167035986064e-70,,,
"$S_{x,y,z}HF_{x}$",,,,,,,,8777487.893008357,3.8506426562088725e-09,,,,,,,,,,,,
"$S_{x,y,z}HF_{z}$",,,,,,,1.1392781308152444e-07,,1.895601494038785e-05,,,,,,,,,,,,
"$S_{x,y,z}HF_{y}$",,,,,,7.74027932792191e-06,259696910.17357188,52753.7039374975,,,,,,,,,,,,,
"$S_{x,y,z}HF_{y,z}$",,,,,,,,,,,2.8659257746619267e-25,,,,,,,,,,
"$S_{x,y,z}HF_{x,y}$",,,,,,,,,,3.48927389830242e+24,,1.2272759329329622e-10,,,,,,,,,
"$S_{x,y,z}HF_{x,y,z}$",,,,1.526428642295152e+44,,4.5890682392522115e+25,,,,,8148126865.082291,,,,,1.9473659770286556e-46,,1.7384836083137658e-28,,,
"$S_{x,y,z}HF_{x,y,z}T_{yz}$",,,,,,,,,,,,,,2156425061750036.8,11549955.386247285,6.185917986724167e-14,,,,,
"$S_{x,y,z}HF_{x,y,z}T_{xy}$",,,,,,,,,,,,,4.637304665660185e-16,,1.1056427536613852e-12,,,,,,
"$S_{x,y,z}HF_{x,y,z}T_{xz}$",,,,,,,,,,,,,8.658042101103835e-08,904451276588.6228,,,,,,,
"$S_{x,y,z}HF_{x,y,z}T_{xy,yz}$",,,,4.5829219280212166e+77,,1.0833380516367686e+67,,,,,,5.135141579939829e+45,16165749402855.613,,,,200225777938.06693,5.407585266477941e-06,,,
"$S_{x,y,z}HF_{x,y,z}T_{xz,yz}$",,,,,,,,,,,,,,,,4.994361916322864e-12,,,,,
"$S_{x,y,z}HF_{x,y,z}T_{xy,xz,yz}$",,,,3.43639799588674e+88,,3.0325850932269467e+69,,,,,,5.752139365696667e+27,,,,184925.42432924366,,,,,
$S_{x}$,,9.999999999999992e-161,9.999999999999992e-161,,,,,,,,,,,,,,,,,,
$S_{y}$,1.0000000000000006e+160,,5.923171746098591e-21,,,,,,,,,,,,,,,,,,
$S_{z}$,1.0000000000000006e+160,1.688284660424829e+20,,1.2174740899112704e-116,,,,,,,,,,,,,,,,,
"$S_{y,z}$",,,8.213727160903111e+115,,80822.38225681048,1.2949993588989344e+42,,,,9.476706061234664e-39,,,,1.0269467126579942e-81,,1.0147065963275144e-100,,,,,
"$S_{x,z}$",,,,1.2372810254745185e-05,,,,,,,,,,,,,,,,,
"$S_{x,y,z}$",,,,7.722011544857008e-43,,,,0.303311212018076,,31.22473129834943,,,,8.221069509000601e-44,,6.448518971812217e-49,,,,,
"$S_{x,y,z}HF_{z}$",,,,,,,,1.811790090879461e-05,0.0034679283110969857,,,,,,,,,,,,
"$S_{x,y,z}HF_{x}$",,,,,,3.2969437342804344,55194.03186020241,,53042725.26184308,2.759002430461905e-23,,,,,,,,,,,
"$S_{x,y,z}HF_{y}$",,,,,,,288.3565951464772,1.885272664750056e-08,,,,,,,,,,,,,
"$S_{x,y,z}HF_{x,z}$",,,,1.0552189690578162e+38,,0.03202589609002852,,3.624498438127808e+22,,,9566538422.224884,,,4.51958629959115e-24,,1.4661900228763078e-43,,,,,
"$S_{x,y,z}HF_{x,y}$",,,,,,,,,,1.045310179988208e-10,,,,,,,,,,,
"$S_{x,y,z}HF_{x,y,z}$",,,,,,,,,,,,,,2.014863448654989e-14,,,,,,,
"$S_{x,y,z}HF_{x,y,z}T_{xy}$",,,,,,,,,,,,,,2.038572352323012e-09,7.85350984008095e-08,,,,,,
"$S_{x,y,z}HF_{x,y,z}T_{yz}$",,,,9.737603593975684e+80,,1.2163867473753608e+43,,,,2.212591891630572e+23,,49631154938442.31,490539371.27150345,,374814425016.442,8.459500541810938e-08,,,,,
"$S_{x,y,z}HF_{x,y,z}T_{xz}$",,,,,,,,,,,,,12733160.33675069,2.667986964365454e-12,,,,,,,
"$S_{x,y,z}HF_{x,y,z}T_{xz,yz}$",,,,9.855065529476784e+99,,1.5507436736577846e+48,,,,6.820398341261685e+42,,,,11821028.85457028,,,162978540.54023093,6.287067016827945e+26,,,
"$S_{x,y,z}HF_{x,y,z}T_{xy,yz}$",,,,,,,,,,,,,,,,6.135777119400281e-09,,,,,
"$S_{x,y,z}HF_{x,y,z}T_{xy,xz,yz}$",,,,,,,,,,,,,,,,1.5905667894479303e-27,,,,,
$S_{x}$,,9.999999999999997e-161,9.999999999999997e-161,,,,,,,,,,,,,,,,,,
$S_{y}$,1.0000000000000003e+160,,5.67071382130615e+82,,1.7277103053939428e-60,,,,,,,,,,,,,,,,
$S_{z}$,1.0000000000000003e+160,1.763446422287745e-83,,,,,,,,,,,,,,,,,,,
"$S_{y,z}$",,,,,0.0007335189891089567,,,,,,,,,,,,,,,,
"$S_{x,y}$",,5.788007381086875e+59,,1363.2912233325435,,1.2433834675615176e-48,,,,3.820045589747343e-75,,,1.71206240110355e-97,,,,,2.253620072064715e-121,,,
"$S_{x,y,z}$",,,,,8.04257114630265e+47,,0.026165970204198887,,,5.877739479331997e-26,,,8.766760363076324e-45,,,,,9.666385270167971e-67,,,
"$S_{x,y,z}HF_{y}$",,,,,,38.217577723891495,,1.3289924794844822e+20,126827623616003.0,1.5147206112458457e-14,,,,,,,,,,,
"$S_{x,y,z}HF_{z}$",,,,,,,7.524497056506301e-21,,91249.15654020988,,,,,,,,,,,,
"$S_{x,y,z}HF_{x}$",,,,,,,7.884717630819195e-15,1.0959005408004398e-05,,,,,,,,,,,,,
"$S_{x,y,z}HF_{x,y}$",,,,,2.617769805375908e+74,1.7013343369782179e+25,66018775513822.84,,,,2.6312220371684852e+29,,3.496676601412131e-13,,,,,9.043439610322417e-28,,,
"$S_{x,y,z}HF_{y,z}$",,,,,,,,,,3.800515448236827e-30,,,,,,,,,,,
"$S_{x,y,z}HF_{x,y,z}$",,,,,,,,,,,,,2.9543399526053988e-24,,,,,,,,
"$S_{x,y,z}HF_{x,y,z}T_{yz}$",,,,,5.84090859863184e+96,1.140672219365983e+44,,,,2859858414118.5684,,3.38485081623092e+23,,88987715.96363072,4283764153132.3193,,,3.654733717567091e-12,,,
"$S_{x,y,z}HF_{x,y,z}T_{xz}$",,,,,,,,,,,,,1.1237506089140438e-08,,848078287691.7168,,,,,,
"$S_{x,y,z}HF_{x,y,z}T_{xy}$",,,,,,,,,,,,,2.3343955555274744e-13,1.1791364246828923e-12,,,,,,,
"$S_{x,y,z}HF_{x,y,z}T_{xy,yz}$",,,,,,,,,,,,,,,,,0.018464266259858503,,,,
"$S_{x,y,z}HF_{x,y,z}T_{xz,yz}$",,,,,,,,,,,,,,,,54.15866441300243,,1.950168009479656e-12,,,
"$S_{x,y,z}HF_{x,y,z}T_{xy,xz,yz}$",,,,,4.4373051713362793e+120,1.0345128732724544e+66,,,,1.1057739566907421e+27,,,273617745444.3075,,,,512776332674.4449,,,,
$S_{x}$,,9.999999999999997e-161,9.999999999999997e-161,,,,,,,,,,,,,,,,,,
$S_{y}$,1.0000000000000003e+160,,1.1149165526387165e+23,,9.999999999999997e-161,,,,,,,,,,,,,,,,
$S_{z}$,1.0000000000000003e+160,8.969281132594732e-24,,,,,,,,,,,,,,,,,,,
"$S_{x,y}$",,,,,8.314507369608751e-83,,,,,,,,,,,,,,,,
"$S_{y,z}$",,1.0000000000000003e+160,,1.2027170769674312e+82,,,553628752888.3833,,,,,7.415592895081476e-52,,,,,8.668509546874243e-45,4.654784088628318e-41,,,
"$S_{x,y,z}$",,,,,,,4.787395260876916e-10,,,,,,,,,,,,,,
"$S_{x,y,z}HF_{x}$",,,,,1.80626456769598e-12,2088818544.3389273,,1.9052907850528247e+32,3.119377125404665e+18,,,6.474685008757081e-19,,,,,2.5044616844109577e-44,5.254987182460496e-41,,,
"$S_{x,y,z}HF_{z}$",,,,,,,5.248542678341221e-33,,5.8888283297223154e+32,,,,,,,,,,,,
"$S_{x,y,z}HF_{y}$",,,,,,,3.205768202426867e-19,1.6981306704981745e-33,,,,,,,,,,,,,
"$S_{x,y,z}HF_{x,z}$",,,,,,,,,,,5.3300813383383334e-21,,,,,,,,,,
"$S_{x,y,z}HF_{x,y}$",,,,,,,,,,1.8761439770293492e+20,,1.0926251912366362e-06,,,,,,,,,
"$S_{x,y,z}HF_{x,y,z}$",,,,,1.3485098415573325e+51,,1.5444766790160282e+18,,,,915226.9305343376,,,,,,1.437819018452756e-24,1.3959279099508772e-29,,,
"$S_{x,y,z}HF_{x,y,z}T_{xy}$",,,,,,,,,,,,,,1.6821584238460915e+18,0.0010785397084167297,,,,,,
"$S_{x,y,z}HF_{x,y,z}T_{xz}$",,,,,,,,,,,,,5.944743288290275e-19,,4.384759825460182e-06,,,,,,
"$S_{x,y,z}HF_{x,y,z}T_{yz}$",,,,,,,,,,,,,927.179585689966,228062.6624503999,,,3.706171121764974e-09,,,,
"$S_{x,y,z}HF_{x,y,z}T_{xy,yz}$",,,,,,,,,,,,,,,,,1.06719482881353e-18,,,,
"$S_{x,y,z}HF_{x,y,z}T_{xz,yz}$",,,,,1.153600852133326e+44,,3.992874022487579e+43,,,,,6.954978249460803e+23,,,269820244.976647,9.370360247263988e+17,,176.74711354509117,,,
"$S_{x,y,z}HF_{x,y,z}T_{xy,xz,yz}$",,,,,2.1483273573161204e+40,,1.902954213356956e+40,,,,,7.163693718504345e+28,,,,,0.005657801023974759,,,,
$S_{x}$,,1e-160,1e-160,,,,,,,,,,,,,,,
$S_{y}$,1e+160,,1.4783654086275092e+37,1.2498356305196362e-149,,,,,,,,,,,,,,
$S_{z}$,1e+160,6.764227532409488e-38,,,,,,,,,,,,,,,,
"$S_{y,z}$",,8.00105210302123e+148,,,7.44296204848256e+78,,,,124389901578839.42,,,5.661699462834579e-16,,,2.6274935006013917e-31,,,2.2315922465716633e-68
"$S_{x,y}$",,,,1.343551120489558e-79,,,,,,,,,,,,,,
"$S_{x,y,z}$",,,,,,,,,7.304972940001086e-09,,,,,,,,,
"$S_{x,y,z}HF_{x}$",,,,,,,,0.7543878227553218,1.55552877796803e-32,,,,,,,,,
"$S_{x,y,z}HF_{y}$",,,,,,,1.3255781308181853,,1.411162110210857e-28,,,,,,,,,
"$S_{x,y,z}HF_{z}$",,,,8.039237810363497e-15,,136893046.45115516,6.428682092955483e+31,7.086358064493236e+27,,,,2.589422896198363e-12,,,2.0743135132355813e-42,,,8.518683411411761e-50
"$S_{x,y,z}HF_{y,z}$",,,,,,,,,,,2876.2723670829705,2.087841039719251e-31,,,,,,
"$S_{x,y,z}HF_{x,z}$",,,,,,,,,,0.0003476722202821738,,,,,,,,
"$S_{x,y,z}HF_{x,y,z}$",,,,1766254119570206.5,,,,,386186436162.3359,4.789636667619431e+30,,,,,37102.01746201535,,,1.4502175440532904e-22
"$S_{x,y,z}HF_{x,y,z}T_{yz}$",,,,,,,,,,,,,,4.328514610567333e+23,2.0745810733411454e-22,,,
"$S_{x,y,z}HF_{x,y,z}T_{xz}$",,,,,,,,,,,,,2.3102613482201722e-24,,6.978035905540342e-23,,,
"$S_{x,y,z}HF_{x,y,z}T_{xy}$",,,,3.805908557989262e+30,,,,,4.8208720312493535e+41,,,2.6952712235225196e-05,4.820250280166127e+21,1.4330680058639873e+22,,2128996.6119696638,,5.421867117530551e-21
"$S_{x,y,z}HF_{x,y,z}T_{xy,xz}$",,,,,,,,,,,,,,,4.6970483390052905e-07,,1709062605.4593287,
"$S_{x,y,z}HF_{x,y,z}T_{xy,yz}$",,,,,,,,,,,,,,,,5.85116072872731e-10,,
"$S_{x,y,z}HF_{x,y,z}T_{xy,xz,yz}$",,,,4.4811053701063615e+67,,,,,1.1738903204929349e+49,,,6.895517187063167e+21,,,1.844383084872543e+20,,,
$S_{x}$,,1e-160,1e-160,,,,,,,,,,,,,,,
$S_{y}$,1e+160,,1.9575851185003386e-92,,,,,,,,,,,,,,,
$S_{z}$,1e+160,5.108334705599301e+91,,,3.80757807594444e-116,,,,,,,,,,,,,
"$S_{x,z}$",,,,,1.4360954943720752e-37,,,,,,,,,,,,,
"$S_{y,z}$",,,2.626341417180153e+115,6.9633252379031e+36,,,,,6.448470969651027e-42,,5.378790644649756e-42,,,,,4.281531716903382e-79,,3.396074375181629e-80
"$S_{x,y,z}$",,,,,,,,,9.279057094888385e-49,,,,,,,,,
"$S_{x,y,z}HF_{z}$",,,,,,,,652786014979.4572,1.36808762592827e-31,,,,,,,,,
"$S_{x,y,z}HF_{y}$",,,,,,,1.531895563098835e-12,,9.996124713975732e-24,,,,,,,,,
"$S_{x,y,z}HF_{x}$",,,,,1.5507552173319579e+41,1.0776957074128541e+48,7.30947331916319e+30,1.0003876788390655e+23,,,1.4629958700496511e-46,,,,,1.440649975766334e-32,,2.2669159066647585e-20
"$S_{x,y,z}HF_{x,y}$",,,,,,,,,,,1.2028376489431808e-21,,,,,,,
"$S_{x,y,z}HF_{x,z}$",,,,,1.859153973569677e+41,,,,6.835289288725484e+45,8.3136739266401e+20,,2828178836217477.5,,,,1.4708248517043145e-43,,1.4568857911169963e-47
"$S_{x,y,z}HF_{x,y,z}$",,,,,,,,,,,3.535844293840488e-16,,,,,,,
"$S_{x,y,z}HF_{x,y,z}T_{xz}$",,,,,,,,,,,,,,2823.009471088777,70736129834573.61,2.1740121306915106e-25,,
"$S_{x,y,z}HF_{x,y,z}T_{yz}$",,,,,,,,,,,,,0.00035423189693172387,,3.2578324806012423e+21,,,
"$S_{x,y,z}HF_{x,y,z}T_{xy}$",,,,,,,,,,,,,1.4137047112114286e-14,3.0695255386963516e-22,,,,
"$S_{x,y,z}HF_{x,y,z}T_{xy,xz}$",,,,,2.3356127342278573e+78,,,,6.9413113304504355e+31,,6.798906061732997e+42,,4.599790341013045e+24,,,,18.010682450375732,0.00021915759456812443
"$S_{x,y,z}HF_{x,y,z}T_{xz,yz}$",,,,,,,,,,,,,,,,0.05552260458509935,,
"$S_{x,y,z}HF_{x,y,z}T_{xy,xz,yz}$",,,,,2.9445762651959528e+79,,,,4.411279646765849e+19,,6.863956022477909e+46,,,,,4562.926518565859,,
$S_{x}$,,1e-160,1e-160,,,,,,,,,,,,,,,
$S_{y}$,1e+160,,2.6720588687526654e-21,,,,,,,,,,,,,,,
$S_{z}$,1e+160,3.7424325178389745e+20,,,2.114286855701675e-158,,,,,,,,,,,,,
"$S_{y,z}$",,,,,1.1646781585779231e-32,,,,,,,,,,,,,
"$S_{x,z}$",,,4.7297271763444175e+157,8.586062961986033e+31,,,,,1.902405184670035e-11,,1.3076986399375206e-32,,,,,,1.571391612824303e-84,1.488375816474105e-88
"$S_{x,y,z}$",,,,,,,,,2.6187383085090116e-31,,,,,,,,,
"$S_{x,y,z}HF_{z}$",,,,,,,,8.795577203236232e+34,3.6617808585212536e-07,,,,,,,,,
"$S_{x,y,z}HF_{y}$",,,,,,,1.1369350491654617e-35,,1.9836698433614497e-30,,,,,,,,,
"$S_{x,y,z}HF_{x}$",,,,,52565037567.08622,3.8186328001951203e+30,2730911.648284252,5.041161478290353e+29,,,1.3213962409746097e-14,,,,,,3.1123576654738316e-57,5.720822445273679e-78
"$S_{x,y,z}HF_{x,z}$",,,,,,,,,,,0.00039748207983826236,,,,,,,
"$S_{x,y,z}HF_{x,y}$",,,,,7.647021794316297e+31,,,,75677527223964.22,2515.836689812294,,25135504249.77087,,,,,6.599101462450147e-48,1.0818753013390624e-45
"$S_{x,y,z}HF_{x,y,z}$",,,,,,,,,,,3.978436199501014e-11,,,,,,,
"$S_{x,y,z}HF_{x,y,z}T_{xz}$",,,,,,,,,,,,,,0.00010049842959190797,14921401340.6387,,,
"$S_{x,y,z}HF_{x,y,z}T_{yz}$",,,,,,,,,,,,,9950.404240749638,,229541201.61760432,,8.861258104068503e-35,
"$S_{x,y,z}HF_{x,y,z}T_{xy}$",,,,,,,,,,,,,6.701783412771576e-11,4.356516359385071e-09,,,,
"$S_{x,y,z}HF_{x,y,z}T_{xz,yz}$",,,,,,,,,,,,,,,,,1.283411145296361e-09,
"$S_{x,y,z}HF_{x,y,z}T_{xy,yz}$",,,,,6.363786034231619e+83,,,,3.2129983359343696e+56,,1.515357819076046e+47,,,1.1285079254613589e+34,,779173535.826731,,0.00014795581502993947
"$S_{x,y,z}HF_{x,y,z}T_{xy,xz,yz}$",,,,,6.718733191788582e+87,,,,1.7480004135177472e+77,,9.243209441626744e+44,,,,,,6758.7745692701965,
$S_{x}$,,1e-160,1e-160,,,,,,,,,,,,,,,
$S_{y}$,1e+160,,3.0481233525927156e+21,,7.112838543849413e-105,,,,,,,,,,,,,
$S_{z}$,1e+160,3.280707124760571e-22,,,,,,,,,,,,,,,,
"$S_{x,y}$",,,,,2.513838779677832e-31,,,,,,,,,,,,,
"$S_{y,z}$",,1.4059084763912098e+104,,3.977979845342977e+30,,7.8518830875786215e-25,,,,,3.063593473401231e-67,,,4.2134691200397437e-78,,3.466871959561419e-83,,
"$S_{x,y,z}$",,,,,1.273579839187827e+24,,,,431.5156494870892,,6.006207494631337e-28,,,2.970351569069018e-48,,3.0748312433757878e-65,,
"$S_{x,y,z}HF_{y}$",,,,,,,,1.1488519173120872e+16,2.6840799987336083e-16,,,,,,,,,
"$S_{x,y,z}HF_{x}$",,,,,,,8.704342003794982e-17,,6.555859914742238e-07,,,,,,,,,
"$S_{x,y,z}HF_{z}$",,,,,,0.0023174130560238686,3725671367737980.5,1525352.910228128,,,7.521218407826576e-24,,,,,,,
"$S_{x,y,z}HF_{x,z}$",,,,,,,,,,,6.043296526899627e-17,,,,,,,
"$S_{x,y,z}HF_{y,z}$",,,,,3.2641406527406864e+66,1.66494414469339e+27,,,1.3295718137361901e+23,1.6547260184054328e+16,,,,2.3275675585562422e-36,,3.944296889320648e-41,,
"$S_{x,y,z}HF_{x,y,z}$",,,,,,,,,,,,,,8.769125511863094e-42,,,,
"$S_{x,y,z}HF_{x,y,z}T_{xz}$",,,,,,,,,,,,,,1.0078107936475851e-20,1131.701486930208,,,
"$S_{x,y,z}HF_{x,y,z}T_{xy}$",,,,,2.373341233815824e+77,3.36660485046026e+47,,,,,4.2963307179804746e+35,1.1403645650266663e+41,9.922497420182261e+19,,651473861630719.0,5.915817003533541e-10,,
"$S_{x,y,z}HF_{x,y,z}T_{yz}$",,,,,,,,,,,,,0.0008836252417698467,1.534981000614326e-15,,,,
"$S_{x,y,z}HF_{x,y,z}T_{xy,xz}$",,,,,2.8844445703916514e+82,3.252211002325196e+64,,,,,2.5353061092017253e+40,,,1690383592.6680896,,,6812407.785427552,69546961162404.55
"$S_{x,y,z}HF_{x,y,z}T_{xy,yz}$",,,,,,,,,,,,,,,,1.467909778006983e-07,,
"$S_{x,y,z}HF_{x,y,z}T_{xy,xz,yz}$",,,,,,,,,,,,,,,,1.437877346883384e-14,,
$S_{x}$,,1e-160,1e-160,,,,,,,,,,,,,,,
$S_{y}$,1e+160,,324929629519614.5,,1.4522436274228961e-117,,,,,,,,,,,,,
$S_{z}$,1e+160,3.077589450609442e-15,,,,,,,,,,,,,,,,
"$S_{x,y}$",,,,,1.0226512030881936e-54,,,,,,,,,,,,,
"$S_{y,z}$",,6.88589697428776e+116,,9.778505095189917e+53,,,1.0812234741500136e-20,,,,,3.0369082651466675e-56,,,,,8.74052637461614e-67,3.948284543700221e-66
"$S_{x,y,z}$",,,,,,,1.5055205563140205e-07,,,,,,,,,,,
"$S_{x,y,z}HF_{y}$",,,,,9.248781809756155e+19,6642220.830569786,,259161.4141341617,4175181520795806.5,,,1.6212846648939345e-31,,,,,2.5037056529550397e-39,6.36800406676801e-46
"$S_{x,y,z}HF_{z}$",,,,,,,3.8585991025744435e-06,,1.2460940438995654e+26,,,,,,,,,
"$S_{x,y,z}HF_{x}$",,,,,,,2.3951054463600806e-16,8.025076477137865e-27,,,,,,,,,,
"$S_{x,y,z}HF_{x,y}$",,,,,,,,,,,6.437371580821205e-22,,,,,,,
"$S_{x,y,z}HF_{y,z}$",,,,,,,,,,1.5534290470031118e+21,,9.527033089161263e-07,,,,,,
"$S_{x,y,z}HF_{x,y,z}$",,,,,3.292822544153157e+55,,6.167948304534297e+30,,,,1049644.7221724067,,,,,,9.945757095383438e-49,1.6908359957970625e-36
"$S_{x,y,z}HF_{x,y,z}T_{xy}$",,,,,,,,,,,,,,272535.474805644,1.0338721837335857e+22,,7.483715714664689e-32,
"$S_{x,y,z}HF_{x,y,z}T_{xz}$",,,,,,,,,,,,,3.669247097880157e-06,,58171.02718604287,,,
"$S_{x,y,z}HF_{x,y,z}T_{yz}$",,,,,,,,,,,,,9.672375519271017e-23,1.7190688361094176e-05,,,,
