HahnEcho Time,Normalised - LP1P0/LP1P1,Normalised - LP1P0/LP0P0,
450.0,0.867583175755,0.811976849859,
460.0,0.859699617981,0.802109272008,
470.0,0.852111578619,0.795731263643,
480.0,0.860194273509,0.791224212939,
490.0,0.846218223664,0.781923634606,
500.0,0.85595337219,0.805051147766,
510.0,0.884411121525,0.818602409639,
520.0,0.85340616629,0.802251518294,
530.0,0.873183062987,0.813782271523,
540.0,0.897359164173,0.841265934931,
550.0,0.911532467532,0.84998062391,
560.0,0.917894405704,0.863051515898,
570.0,0.932452276065,0.869025292716,
580.0,0.944619980468,0.885508104906,
590.0,0.957836961267,0.909397761592,
600.0,0.951997989445,0.92559560171,
610.0,0.937835077866,0.905695266272,
620.0,0.977018672329,0.939696077843,
630.0,1.00457887269,0.957700584076,
640.0,0.996950080916,0.934589800443,
650.0,1.01030991864,0.941704295473,
660.0,1.00082761882,0.977934380776,
670.0,1.02717063157,0.977925959991,
680.0,1.0295378472,0.978293622008,
690.0,1.03502707685,0.96956287102,
700.0,1.03276450512,1.00459248603,
710.0,1.03019124908,0.979231848096,
720.0,1.05524924686,0.99768916595,
730.0,1.02421011716,0.964394018613,
740.0,1.01769863014,0.970984943538,
750.0,1.00162004536,0.968210053766,
760.0,1.01719073006,0.949763803525,
770.0,0.990376904571,0.926574301005,
780.0,0.99080520861,0.931727309076,
790.0,0.985669125395,0.929266838864,
800.0,0.959275780635,0.900132959078,
810.0,0.968857037466,0.905937423011,
820.0,0.913873394402,0.875392156863,
830.0,0.925455011536,0.870935057416,
840.0,0.90473494596,0.84828451479,
850.0,0.895367128432,0.835899379412,
860.0,0.877859103385,0.816017009213,
870.0,0.878468600042,0.809400230681,
880.0,0.867742775319,0.811422728601,
890.0,0.863391896737,0.80898444999,
900.0,0.866772687631,0.80718517103,
910.0,0.853175012907,0.789282643997,
920.0,0.865413809349,0.810272999069,
930.0,0.869694752248,0.809801917555,
940.0,0.838349363947,0.792724072173,
