HahnEcho Time,Normalised - LP1P0/LP1P1,Normalised - LP1P0/LP0P0,
2450.0,0.879508279996,0.816736638521,
2460.0,0.869857306531,0.820826576245,
2470.0,0.882552791135,0.824986563737,
2480.0,0.854887218045,0.813055470426,
2490.0,0.865581180338,0.818972639355,
2500.0,0.869493533928,0.816409462532,
2510.0,0.89328,0.831504741101,
2520.0,0.869522987265,0.809830133682,
2530.0,0.868400749476,0.828452762736,
2540.0,0.873285579433,0.82409348145,
2550.0,0.893563935356,0.858980648678,
2560.0,0.904624437906,0.844650632386,
2570.0,0.89224137931,0.859835978272,
2580.0,0.904896848787,0.857280927835,
2590.0,0.909928533459,0.869707575929,
2600.0,0.905071599045,0.877886451762,
2610.0,0.91796875,0.872977831037,
2620.0,0.927268289707,0.8901710403,
2630.0,0.918135551142,0.891090898139,
2640.0,0.943704259711,0.903575492603,
2650.0,0.936575052854,0.894949494949,
2660.0,0.930687203791,0.89233196592,
2670.0,0.942191995815,0.900218681662,
2680.0,0.957895415565,0.923363788924,
2690.0,0.962523347593,0.90994531784,
2700.0,0.944279786603,0.893538254431,
2710.0,0.964313637887,0.895637740547,
2720.0,0.969063674268,0.913528726708,
2730.0,0.981136885037,0.906542936549,
2740.0,0.990897611281,0.898306701646,
2750.0,0.950232214482,0.898991412023,
2760.0,0.953929953166,0.884582703927,
2770.0,0.955811817532,0.885338878911,
2780.0,0.93217900632,0.880984752841,
2790.0,0.931782071652,0.878345733887,
2800.0,0.935724194626,0.869556913675,
2810.0,0.932578947368,0.860981535471,
2820.0,0.905123243023,0.845849990482,
2830.0,0.898205928237,0.846913580247,
2840.0,0.894750587621,0.828857599071,
2850.0,0.888135058378,0.84190846545,
2860.0,0.889619267985,0.843278002094,
2870.0,0.875268010292,0.810130978369,
2880.0,0.86056914951,0.810672217709,
2890.0,0.867623778591,0.822543083372,
2900.0,0.868315318884,0.805755395683,
2910.0,0.861687333411,0.806584585345,
2920.0,0.860976655842,0.823102155576,
2930.0,0.856406350694,0.82849693947,
2940.0,0.862776974952,0.820299977101,
