HahnEcho Time,Normalised - LP1P0/LP1P1,Normalised - LP1P0/LP0P0,
2950.0,0.866043042309,0.82392973476,
2960.0,0.868859514294,0.826867942192,
2970.0,0.866767219708,0.827950534278,
2980.0,0.871510468594,0.83017747967,
2990.0,0.850085828724,0.818699485672,
3000.0,0.871111677715,0.839331777423,
3010.0,0.873408630933,0.82139129367,
3020.0,0.866787611766,0.837905549292,
3030.0,0.86851596826,0.828526743822,
3040.0,0.864694107344,0.832460102379,
3050.0,0.873802607997,0.845482269928,
3060.0,0.853655754534,0.819266557198,
3070.0,0.894222071461,0.849873730589,
3080.0,0.895613036169,0.835195954488,
3090.0,0.909415345859,0.852671981104,
3100.0,0.896960408685,0.827426955702,
3110.0,0.913224842929,0.848915697257,
3120.0,0.908693161102,0.850899868312,
3130.0,0.912141896784,0.854602713178,
3140.0,0.913757805302,0.853189964158,
3150.0,0.917699428398,0.874945743911,
3160.0,0.9186011304,0.867553140787,
3170.0,0.934132964273,0.872796934866,
3180.0,0.908968341156,0.856853699868,
3190.0,0.9220600245,0.865057702437,
3200.0,0.924728983432,0.868379351741,
3210.0,0.915411355736,0.858939207715,
3220.0,0.922880098255,0.866810862773,
3230.0,0.916334049739,0.855811508316,
3240.0,0.923371449268,0.862667375647,
3250.0,0.888443553774,0.842018116295,
3260.0,0.918418391783,0.851322020521,
3270.0,0.886744701044,0.860255754476,
3280.0,0.891678035471,0.839153656532,
3290.0,0.893546637744,0.860732382594,
3300.0,0.915706419935,0.857492159677,
3310.0,0.896404013076,0.839970423577,
3320.0,0.880548007246,0.836281520512,
3330.0,0.883231655168,0.84571709341,
3340.0,0.873902539626,0.816640052861,
3350.0,0.881408534766,0.8362400906,
3360.0,0.867319787131,0.83636575694,
3370.0,0.89083513744,0.854347552536,
3380.0,0.869534824606,0.835552027357,
3390.0,0.859738930125,0.8332919871,
3400.0,0.858054650622,0.809153605016,
3410.0,0.855010660981,0.836653654597,
3420.0,0.853478835059,0.828486606842,
3430.0,0.850683491062,0.842415827838,
3440.0,0.86608870101,0.849771528998,
